//ArmorItemInfo																																																																																																																							커스터마이즈																																																						힘	민	체	지	정				
//	ArmorItemInfo 사용가능대역											바	12492	39999																																																																																																																																																														버	26 	13 	27 	4 	10 	80			
//	1001~2000											헬	12491	39999																																																																																																																																																														드	22 	20 	20 	6 	12 	80			
//	11001~13000											갑	12489	39999			401																																																																																																																																																											발	16 	23 	15 	7 	19 	80			
//	21001~23000											장	12494	39999			301																																																																																																																																																											엘	8 	12 	13 	25 	22 	80			
//	31001~33000											부	12493	39999			101																																																																																																																																																											섀	19 	17 	16 	18 	10 	80			
//	45001~47000			!! 연결 업데이트 문제로 인해 셀값이 달라지는 문제가 생겨													601																																																																																																																																																											미	15 	21 	15 	19 	10 	80			
//	49990~49992			!! 수치데이터 문서와의 연결 전부 날림													501																																																																																																																																																											헬	15 	12 	27 	6 	20 	80			
//	51000~55000			"이후, 참조값이 있는 수식은 가급적 날려주세요!"																																																																																																																																																																								위	18 	20 	24 	8 	10 	80			
//	57001~59999		//12 : 습득시 즉시사용 사용 실패시 보존																																																																																																																																																																																		
//			//13 : 습득시 즉시사용 사용 실패시 삭제							남	여																																																						2 여자	버서커	드나	섀도	발키리	엘리	미스틱	헬로이드	위치블레이드			 < 기본옵션 >																				< 가맹PC방 전용 옵션 >																					남	여	남	여																					디바인 구역															엘리트 구역						유니크 구역																			
//파라메타 업데이트 버전 정보						814	814				1102			1102		819	814			809	812	812		810					816		816	1103					820	1005		904						1102_삭제																		905	1102						1204	1304				811				811				811				812	812	812	812	812	812	812	812	811				811				811				812	812	812	812	812	812	812	812			1102		1102			812	818	818				815				902																																				810												
//설명	아이템코드	판매종류	소멸방식	이름	네임코드	아이템색사용여부	아이템색상코드	네임코드2	설명코드	장착이미지코드	장착이미지코드2	인벤이미지코드	드랍이미지코드	베타키구분코드	종류및계열	이벤트타입	아이템Drop사운드인덱스	효과발동위치	효과코드	본위치	특수액세서리본위치	특수액세서리장착타입	아이템계열	세트옵션적용	세트계열	레벨	내구도	내구감소력	내구도패널티인덱스	아이템가격	아이템가격_최대값	주사위획득방식	팝업창출력여부	장비.사용여부	거래및판매여부	각종가능여부	귀속여부	에테리아추출가능여부	장비제한레벨	아이템사용제한레벨	힘제한	민첩제한	체력제한	지력제한	정신력제한	숙련도1	숙련도2	최소데미지	최대데미지	물리공격성공률	물리공격속도	물리방어력	물리공격회피율	기본공격타입	공격속성	공격타입	공격거리	방어타입	마법최소공격력	마법최대공격력	마법공격속도	마법방어력	이동속도	탈것장비클래스	성별타입	장비클래스1	장비클래스2	장비클래스3	장비클래스4	장비클래스5	장비클래스6	장비클래스7	장비클래스8	장비클래스9	장비위치	옵션발동조건1	옵션종류1	수치타입	기본옵션1	옵션발동조건2	옵션종류2	수치타입	기본옵션2	옵션발동조건3	옵션종류3	수치타입	기본옵션3	옵션발동조건4	옵션종류4	수치타입	기본옵션4	옵션발동조건5	옵션종류5	수치타입	기본옵션5	옵션발동조건1	옵션종류1	수치타입	PC방옵션1	옵션발동조건2	옵션종류2	수치타입	PC방옵션2	옵션발동조건3	옵션종류3	수치타입	PC방옵션3	옵션발동조건4	옵션종류4	수치타입	PC방옵션4	옵션발동조건5	옵션종류5	수치타입	PC방옵션5	발사체	머리형태	머리형태2	커스터마이즈	커스터마이즈2	중복개수	장착중복가능개수(Index)	장착중복가능개수(Type)-인벤토리	장착중복그룹	장착개수	포션기능	쿨타임타입	상승수치	경험치물약필드	지속시간	횟수	쿨타임	카오시간감소	퀘스트ID	재료특성	스킬정보	쟈드등급	쟈드옵션종류	쟈드합성추가성공률	교환아이템정보	디바인힘제한	디바인민첩제한	디바인체력제한	디바인지력제한	디바인정신력제한	디바인숙련도1	디바인숙련도2	디바인물리최소데미지	디바인물리최대데미지	디바인마법최소데미지	디바인마법최대데미지	디바인물리방어력	디바인마법방어력	AC코드	AC참조타입	엘리트물리최소데미지	엘리트물리최대데미지	엘리트마법최소데미지	엘리트마법최대데미지	엘리트물리방어력	엘리트마법방어력	유니크물리최소데미지	유니크물리최대데미지	유니크마법최소데미지	유니크마법최대데미지	유니크물리방어력	유니크마법방어력	아이템종류선정	배틀존아이템분배적용												
	Code	ChargeType	ChargeSubType	Name	NameCode	NameColorType	NameColorCode	NameCode2	DNCode3	WearImageCode	WearImageCode2	InvenImageCode	DropImageCode	BetaKeyCode	Type	Etype	ItemSoundIndex	EffectPosition	EffectCode	RotBone	BoneName	SABoneType	SubType	SetOptionType	SetType	Level	Dura	DuraStrenth	StrengthPenaltyIndex	ItemSellMoney	ItemSellMoney_Max	DiceCast	Popup	MaterialType	TradeSellType	Mixture	ReversionType	ExtractType	LimitEqLevel	LimitUseLevel	LimitStr	LimitDex	LimitVit	LimitInt	LimitSpr	LimitSkill1	LimitSkill2	MinDamage	MaxDamage	PhyAttRate	PhyAttSpeed	PhyDef	PhyAvoid	BaseAttType	MagicalAttType	MeleeType	AttRange	ArmorType	MagicAttMinDamgage	MagicAttMaxDamgage	MagicAttSpeed	MagicDef	Speed	EqRidingClass	GenderType	EqClass1	EqClass2	EqClass3	EqClass4	EqClass5	EqClass6	EqClass7	EqClass8	EqClass9	EqPos	ExerciseEffect1	OptionKind1	OptionType1	OptionValue1	ExerciseEffect2	OptionKind2	OptionType2	OptionValue2	ExerciseEffect3	OptionKind3	OptionType3	OptionValue3	ExerciseEffect4	OptionKind4	OptionType4	OptionValue4	ExerciseEffect5	OptionKind5	OptionType5	OptionValue5	PCExerciseEffect1	PCOptionKind1	PCOptionType1	PCOptionValue1	PCExerciseEffect2	PCOptionKind2	PCOptionType2	PCOptionValue2	PCExerciseEffect3	PCOptionKind3	PCOptionType3	PCOptionValue3	PCExerciseEffect4	PCOptionKind4	PCOptionType4	PCOptionValue4	PCExerciseEffect5	PCOptionKind5	PCOptionType5	PCOptionValue5	Missile	HeadType	HeadType2	Customize	Customize2	DupNum	DupEquipNum	DupEquipTypeNum	DupEquipGroup	DupEquipGroupNum	WasteType	CoolTimeType	HealHP	ExpHP	HealTime	Times	CoolTime	ChaoTimeDec	QuestCode	MaterialCode	SkillCode	ZardGrade	ZardOptionKind	ZardSuccesPer	ExchangedItem	DivLimitStr	DivLimitDex	DivLimitVit	DivLimitInt	DivLimitSpr	DivLimitSkill1	DivLimitSkill2	DivPhyMinDamage	DivPhyMaxDamage	DivMagicMinDamage	DivMagicMaxDamage	DivPhyDef	DivMagicDef	ACCode	ACReferenceID	ElitePhyMinDamage	ElitePhyMaxDamage	EliteMagicMinDamage	EliteMagicMaxDamage	ElitePhyDef	EliteMagicDef	UniPhyMinDamage	UniPhyMaxDamage	UniMagicMinDamage	UniMagicMaxDamage	UniPhyDef	UniMagicDef	ItemListType	UseItemDistribution	FieldEnd											
	1011	0	0	그린용비늘_갑옷_1등급아이템	35051	0	0	35001	0	10011	30011	12011	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	1	34 	7660	1	800	800	0	0	1	0	0	0	0	6	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	13 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-22 	-20 				-42 	-8.4	-6	
	1012	0	0	브라운용비늘_갑옷_2등급아이템	35052	0	0	35001	0	10012	30012	12012	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	2	37 	6510	1	1300	1300	0	0	1	0	0	0	0	10	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	20 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-22 	-20 				-42 	-8.4	-6	
	1013	0	0	퍼플용비늘_갑옷_3등급아이템	35053	0	0	35001	0	10013	30013	12013	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	3	40 	6128	1	2000	2000	0	0	1	0	0	0	0	14	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	29 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-22 	-20 				-42 	-8.4	-6	
	1014	0	0	레드용비늘_갑옷_4등급아이템	35054	0	0	35001	0	10014	30014	12014	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	4	43 	5744	1	3100	3100	0	0	1	0	0	0	0	19	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	39 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-22 	-20 				-42 	-8.4	-6	
	1015	0	0	영광된용족의_갑옷_5등급아이템	35055	0	0	35001	0	10015	30015	12015	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	5	47 	5362	1	4800	4800	0	0	1	0	0	0	0	25	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	50 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-22 	-20 				-42 	-8.4	-6	
	1016	0	0	순결한복수의_갑옷_6등급아이템	35056	0	0	35001	0	10016	30016	12016	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	6	51 	4978	1	7500	7500	0	0	1	0	0	0	0	31	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	63 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-22 	-20 				-42 	-8.4	-6	
	1017	0	0	검은용의숨결_갑옷_7등급아이템	35057	0	0	35001	0	10017	30017	12017	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	7	56 	4596	1	11600	11600	0	0	1	0	0	0	0	38	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	77 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-22 	-20 				-42 	-8.4	-6	
	1018	0	0	피닉스테일_갑옷_8등급아이템	35058	0	0	35001	0	10018	30018	12018	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	8	62 	4212	1	17900	17900	0	0	1	0	0	0	0	46	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	93 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-22 	-20 				-42 	-8.4	-6	
//	1019	0	0	엄숙한맹세_갑옷_9등급아이템	35059	0	0	35001	0	10019	30019	12019	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	9	68 	3830	1	27800	27800	0	0	1	0	0	0	0	54	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	110 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-22 	-20 				-42 	-8.4	-6	
//	1020	0	0	천상의드래곤_갑옷_10등급아이템	35060	0	0	35001	0	10020	30020	12020	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	10	74 	3446	1	43000	43000	0	0	1	0	0	0	0	63	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	128 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-22 	-20 				-42 	-8.4	-6	
	1021	0	0	검은스라소니_갑옷_1등급아이템	35252	0	0	35001	0	10021	30021	12021	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	1	34 	6994	1	800	800	0	0	1	0	0	0	0	6	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	12 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-19 			-18 		-37 	-7.4	-5	
	1022	0	0	거친그림자_갑옷_2등급아이템	35262	0	0	35001	0	10022	30022	12022	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	2	36 	5944	1	1300	1300	0	0	1	0	0	0	0	10	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	19 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-19 			-18 		-37 	-7.4	-5	
	1023	0	0	짙은안개_갑옷_3등급아이템	35272	0	0	35001	0	10023	30023	12023	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	3	39 	5594	1	2000	2000	0	0	1	0	0	0	0	14	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	27 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-19 			-18 		-37 	-7.4	-5	
	1024	0	0	살육의골짜기_갑옷_4등급아이템	35282	0	0	35001	0	10024	30024	12024	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	4	42 	5244	1	3100	3100	0	0	1	0	0	0	0	19	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	36 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-19 			-18 		-37 	-7.4	-5	
	1025	0	0	서슬푸른갈퀴_갑옷_5등급아이템	35292	0	0	35001	0	10025	30025	12025	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	5	46 	4896	1	4800	4800	0	0	1	0	0	0	0	25	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	47 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-19 			-18 		-37 	-7.4	-5	
	1026	0	0	판데모니움_갑옷_6등급아이템	35302	0	0	35001	0	10026	30026	12026	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	6	51 	4546	1	7500	7500	0	0	1	0	0	0	0	31	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	59 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-19 			-18 		-37 	-7.4	-5	
	1027	0	0	지옥불수선화_갑옷_7등급아이템	35312	0	0	35001	0	10027	30027	12027	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	7	56 	4196	1	11600	11600	0	0	1	0	0	0	0	38	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	72 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-19 			-18 		-37 	-7.4	-5	
	1028	0	0	연옥의사자_갑옷_8등급아이템	35322	0	0	35001	0	10028	30028	12028	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	8	61 	3846	1	17900	17900	0	0	1	0	0	0	0	46	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	87 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-19 			-18 		-37 	-7.4	-5	
//	1029	0	0	새도우갑옷_갑옷_9등급아이템	35079	0	0	35001	0	10029	30029	12029	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	9	67 	3496	1	27800	27800	0	0	1	0	0	0	0	54	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	103 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-19 			-18 		-37 	-7.4	-5	
//	1030	0	0	새도우갑옷_갑옷_10등급아이템	35080	0	0	35001	0	10030	30030	12030	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	10	73 	3146	1	43000	43000	0	0	1	0	0	0	0	63	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	120 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-19 			-18 		-37 	-7.4	-5	
	1031	0	0	갈색토끼가죽_갑옷_1등급아이템	35091	0	0	35001	0	30031	10031	12031	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	1	28 	6328	1	800	800	0	0	1	0	0	0	0	6	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	12 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-16 	-23 				-39 	-7.8	-5	
	1032	0	0	사슴가죽_갑옷_2등급아이템	35092	0	0	35001	0	30032	10032	12032	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	2	31 	5378	1	1300	1300	0	0	1	0	0	0	0	10	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	18 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-16 	-23 				-39 	-7.8	-5	
	1033	0	0	독수리가죽_갑옷_3등급아이템	35093	0	0	35001	0	30033	10033	12033	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	3	33 	5062	1	2000	2000	0	0	1	0	0	0	0	14	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	26 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-16 	-23 				-39 	-7.8	-5	
	1034	0	0	붉은곰가죽_갑옷_4등급아이템	35094	0	0	35001	0	30034	10034	12034	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	4	36 	4746	1	3100	3100	0	0	1	0	0	0	0	19	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	35 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-16 	-23 				-39 	-7.8	-5	
	1035	0	0	고튼궁사의_갑옷_5등급아이템	35095	0	0	35001	0	30035	10035	12035	39999	0	101	0	101	0	Null	0	Null	0	0	0	0	5	40 	4428	1	4800	4800	0	0	1	0	0	0	0	25	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	45 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//		-16 	-23 				-39 	-7.8	-5	
