//	캐릭터 상태					그래픽코드			아이콘 종류	삭제여부	분류	SD적용여부			부착위치																
//						status01.ds 파일에 위치로 배치			0. 이상상태	0. 사용안함	1. 상태이상	0: SD 적용 안 함			1. 머리위																
//						"그래픽코드는 필요 없음 ""38335""로 통일"			1. 강화	1. 사용함	2. 상태악화	1: SD 적용(SD:HP=99%:1%)			2. 몸통주위																
//							11393	강화	2. 캐시		3. 상태강화				3. 발밑																
//							11394	캐시	3. 특수상태		4. 특수				4. 손																
//							11395	특수	4. 중요						5.오른손																
//							11396	이상상태	5. 캐릭터스킬						6.무기																
//							11397	중요)							7.뼈대																
//							11400	스킬	아이콘 출력 순서 : 4 -> 2 -> 5 -> 1 -> 3 -> 0						8.왼손오른손																
//															9.바닥(지형충돌)																
//															10.타겟																
//															11.가슴																
//																															
//	806						1002	1002	816		806	904	905	806			1005														
//	NO	종류	영문이름	네임코드	설명 코드	그래픽 코드	행	열	아이콘 종류	삭제 여부	분류	SD적용여부	탈것적용여부	이펙트코드	부착위치	bStateGroup	본위치	x-축옵셋	y-축옵셋	z-축옵셋	부모회전방향적용	부모스케일적용			설명						
	Index	StateName	EnglishStateName	NameCode	DescriptionCode	IconCode	Row	Column	GKind	DelType	Type	SDApply	RidingApply	EffectCode	EffectPos	GroupCode	BoneIndex	OffsetX	OffsetY	OffsetZ	ApplyParentRotate	ApplyParentScale	FieldEnd								
	1002	투지	eCHAR_STATE_FIGHTING2	23204	24204	38335	4	1	2	0	3	0	1	B203	2	3	0	0	0	0	0	0		//	대상은 적에 대한 공격 성공율이 %s 만큼 상승한다.	// 투지2					
	1003	균형	eCHAR_STATE_BALANCE2	23205	24205	38335	4	2	2	0	3	0	1	B204	2	4	0	0	0	0	0	0		//	대상은 적의 공격을 블록할 확률이 %s 만큼 상승한다	// 균형2					
	1004	활력	eCHAR_STATE_VITAL_POWER2	23206	24206	38335	4	3	2	0	3	0	1	B205	2	5	0	0	0	0	0	0		//	대상의 HP 회복율 %s 만큼 증가한다.	// 활력2					
	1005	명상	eCHAR_STATE_MEDITATION2	23207	24207	38335	4	4	2	0	3	0	1	B206	2	6	0	0	0	0	0	0		//	대상의 MP 또는 SP 회복율이 %s 만큼 증가한다.	// 명상2					
	1006	기세	eCHAR_STATE_HIGH_SPIRIT2	23208	24208	38335	4	5	2	0	3	0	1	B207	4	7	0	0	0	0	0	0		//	대상의 공격 속도가 %s 만큼 빨라진다.	// 기세2					
	1007	질주	eCHAR_STATE_SPEEDING2	23209	24209	38335	4	6	2	0	3	0	1	B208	3	8	0	0	0	0	0	0		//	대상의 이동 속도가 %s 만큼 빨라진다.	// 질주2					
	1008	집중	eCHAR_STATE_CONCENTRATION2	23210	24210	38335	4	7	2	0	3	0	1	B209	2	9	0	0	0	0	0	0		//	대상의 크리티컬 확률이 %s 만큼 증가한다.	// 집중2					
	1009	시야	eCHAR_STATE_INCREASE_SKILLRANGE2	23211	24211	38335	4	8	2	0	3	0	1	B210	1	10	0	0	0	0	0	0		//	대상의 스킬 사거리가 %s 만큼 증가한다	// 시야2					
	1010	정밀	eCHAR_STATE_PRECISION2	23212	24212	38335	4	9	2	0	3	0	1	B211	2	11	0	0	0	0	0	0		//	대상의 크리티컬 데미지가 %s 만큼 증가한다.	// 정밀2					
	1011	격려	eCHAR_STATE_HP_INCREASE2	23213	24213	38335	4	10	2	0	3	0	1	B212	2	12	0	0	0	0	0	0		//	대상의 HP량이 %s 만큼 증가한다	// 격려2					
	1012	탄력	eCHAR_STATE_MP_INCREASE2	23214	24214	38335	4	11	2	0	3	0	1	B213	2	13	0	0	0	0	0	0		//	대상의 MP/SP량이 %s 만큼 증가한다	// 탄력2					
	1013	활기	eCHAR_STATE_HPRATE_INCREASE2	23215	24215	38335	4	12	2	0	3	0	1	B214	2	14	0	0	0	0	0	0		//	대상의 HP회복량이 %s 만큼 증가한다	// 활기2					
	1014	자극	eCHAR_STATE_MPRATE_INCREASE2	23216	24216	38335	3	18	2	0	3	0	1	B215	2	15	0	0	0	0	0	0		//	대상의 MP/SP회복량이 %s 만큼 증가한다	// 자극2					
	1015	마법방어	eCHAR_STATE_MAGICDEFENSE2	23218	24218	38335	4	15	2	0	3	0	1	B217	2	16	0	0	0	0	0	0		//	대상의 마법 방어력이 %s 만큼 증가한다	// 마법방어2					
	1016	힘강화	eCHAR_STATE_STAT_STR2	23224	24224	38335	5	3	2	0	3	0	1	B223	2	17	0	0	0	0	0	0		//	대상의 힘이 %s 만큼 증가됩니다.	// 힘강화2					
	1017	민첩강화	eCHAR_STATE_STAT_DEX2	23225	24225	38335	5	4	2	0	3	0	1	B224	2	18	0	0	0	0	0	0		//	대상의 민첩이 %s 만큼 증가됩니다.	// 민첩강화2					
	1018	체력강화	eCHAR_STATE_STAT_VIT2	23226	24226	38335	5	5	2	0	3	0	1	B225	2	19	0	0	0	0	0	0		//	대상의 체력이 %s 만큼 증가됩니다.	// 체력강화2					
	1019	지력강화	eCHAR_STATE_STAT_INT2	23227	24227	38335	5	6	2	0	3	0	1	B226	2	20	0	0	0	0	0	0		//	대상의 정신력이 %s 만큼 증가됩니다.	// 정신력강화2					
	1020	정신력강화	eCHAR_STATE_STAT_SPI2	23228	24228	38335	5	7	2	0	3	0	1	B227	2	21	0	0	0	0	0	0		//	대상의 지력이 %s 만큼 증가됩니다.	// 지력강화2					
	1021	마법공격상승	eCHAR_STATE_MAGIC_ATTACK_INCREASE2	23229	24229	38335	5	8	2	0	3	0	1	B228	2	22	0	0	0	0	0	0		//	대상의 마법 공격력이 %S 만큼 증가됩니다.	// 마법공격상승2					
	1022	추가데미지	eCHAR_STATE_STAT_DAMAGE_ADD2	23232	24232	38335	5	11	2	0	3	0	1	B231	1	23	0	0	0	0	0	0		//	공격당 %d 만큼 추가 적으로 데미지가 증가된다.	// 추가데미지2					
	1023	불속성공격력증가	eCHAR_STATE_FIRE_ATTACK_INCREASE2	23233	24233	38335	5	12	2	0	3	0	1	B232	1	24	0	0	0	0	0	0		//	대상의 불 속성 공격력이 %s 만큼 증가된다.	// 불속성공격력증가2					
	1024	물속성공격력증가	eCHAR_STATE_WATER_ATTACK_INCREASE2	23234	24234	38335	5	13	2	0	3	0	1	B233	1	25	0	0	0	0	0	0		//	대상의 물 속성 공격력이 %s 만큼 증가된다.	// 물속성공격력증가2					
	1025	바람속성공격력증가	eCHAR_STATE_WIND_ATTACK_INCREASE2	23235	24235	38335	5	14	2	0	3	0	1	B234	1	26	0	0	0	0	0	0		//	대상의 바람 속성 공격력이 %s 만큼 증가된다.	// 바람속성공격력증가2					
	1026	대지속성공격력증가	eCHAR_STATE_EARTH_ATTACK_INCREASE2	23236	24236	38335	5	15	2	0	3	0	1	B235	1	27	0	0	0	0	0	0		//	대상의 대지 속성 공격력이 %s 만큼 증가된다.	// 대지속성공격력증가2					
	1027	암흑속성공격력증가	eCHAR_STATE_DARK_ATTACK_INCREASE2	23237	24237	38335	5	16	2	0	3	0	1	B236	1	28	0	0	0	0	0	0		//	대상의 암흑 속성 공격력이 %s 만큼 증가된다.	// 암흑속성공격력증가2					
	1028	불속성방어력증가	eCHAR_STATE_FIRE_DEFENSE_INCREASE2	23238	24238	38335	5	17	2	0	3	0	1	B237	1	29	0	0	0	0	0	0		//	대상의 불 속성 방어력이 %s 만큼 증가된다.	// 불속성방어력증가2					
	1029	물속성방어력증가	eCHAR_STATE_WATER_DEFENSE_INCREASE2	23239	24239	38335	5	18	2	0	3	0	1	B238	1	30	0	0	0	0	0	0		//	대상의 물 속성 방어력이 %s 만큼 증가된다.	// 물속성방어력증가2					
	1030	바람속성방어력증가	eCHAR_STATE_WIND_DEFENSE_INCREASE2	23240	24240	38335	6	1	2	0	3	0	1	B239	1	31	0	0	0	0	0	0		//	대상의 바람 속성 방어력이 %s 만큼 증가된다.	// 바람속성방어력증가2					
	1031	대지속성방어력증가	eCHAR_STATE_EARTH_DEFENSE_INCREASE2	23241	24241	38335	6	2	2	0	3	0	1	B240	1	32	0	0	0	0	0	0		//	대상의 대지 속성 방어력이 %s 만큼 증가된다.	// 대지속성방어력증가2					
	1032	암흑속성방어력증가	eCHAR_STATE_DARK_DEFENSE_INCREASE2	23242	24242	38335	6	3	2	0	3	0	1	B241	1	33	0	0	0	0	0	0		//	대상의 암흑 속성 방어력이 %s 만큼 증가된다.	// 암흑속성방어력증가2					
	1033	MP저주	eCHAR_STATE_MP_SPEND_INCREASE2	23012	24012	38335	1	5	2	0	2	0	1	B014	1	34	0	0	0	0	0	0		//	스킬 사용시 필요한 MP값이 증가하게 됩니다.	// MP저주2(MP 소모 증가)					
	1034	MP집중	eCHAR_STATE_MP_SPEND_DECREASE2	23013	24013	38335	6	6	2	0	3	0	1	B302	1	35	0	0	0	0	0	0		//	스킬 사용시 필요한 MP값이 감소하게 됩니다.	// MP활력2(MP 소모 감소)					
	1035	정신활력	eCHAR_STATE_DECREASE_CASTING_TIME2	23246	24246	38335	6	6	2	0	3	0	1	B302	1	0	0	0	0	0	0	0		//	대상의 캐스팅 소요 시간이 %s% 만큼 감소하게 된다.	// 캐스팅 타임 감소					
	1036	스킬집중활력	eCHAR_STATE_DECREASE_SKILL_COOL_TIME2	23248	24248	38335	6	6	2	0	3	0	1	B302	1	0	0	0	0	0	0	0		//	대상의 쿨타임 소요 시간이 감소하게 됩니다.	// 스킬 쿨타임 감소					
	1037	변신	eCHAR_STATE_TRANSFORMATION2	23301	24301	38335	6	4	2	0	4	0	1	B300	1	0	0	0	0	0	0	0		//	대상은 다른 형태의 모습으로 일시적으로 변신한 상태이다.	// 변신					
	1038	강철	eCHAR_STATE_STEEL2	23302	24302	38335	6	5	2	0	1	0	1	B301	1	0	0	0	0	0	0	0		//	대상은 적이 공격을 할 수 없는 상태가 된다. 대상은 이동외의 모든 행동이 불가능하며 이속이 감소한다.	"// 강철(이동 외 행동 불능, 이동속도 감소)"					
	1039	투명	eCHAR_STATE_TRANSPARENT2	23303	24303	38335	6	6	2	0	3	0	1	B302	1	0	0	0	0	0	0	0		//	대상은 투명 상태가 되어 적에게 보이지 않는다. 대상이 이동외의 행동을 하게 되면 상태가 해제된다.	// 투명(이동 외의 행동시 해제)					
	1040	피어	eCHAR_STATE_FEAR2	23304	24304	38335	6	7	2	0	1	0	1	B008	1	0	0	0	0	0	0	0		//	대상을 도망가게 한다.	// 피어(대상을 도망가게 한다.)					
	1041	공격불능	eCHAR_STATE_BLUR2	23305	24305	38335	6	8	2	0	2	0	1	B304	1	0	0	0	0	0	0	0		//	대상은 공격을 하지 못한다	// 공격불능(대상은 공격을 못한다.)					
	1042	넉백상태	eCHAR_STATE_THRUST2	23308	24308	38335	6	8	2	0	2	0	0	NULL	1	0	0	0	0	0	0	0		//	대상은 녹백상태임을 알려준다.	// 밀리기(밀리고 있는 상태)					
	1043	소환	eCHAR_STATE_SUMMON2	23306	24306	38335	5	18	2	0	4	0	1	NULL	1	0	0	0	0	0	0	0		//	%s가 소환되였습니다.	// 소환					
	1044	검기충전	eCHAR_STATE_SPCHARGE2	23307	24307	38335	6	10	2	0	4	0	1	B307	4	0	0	0	0	0	0	0		//	현재 %d / %d 의 검기를 충전하였습니다.	// 검기충전					
	1045	HP회복(리커버리무시)	eCHAR_STATE_IGNORE_RESERVEHP2	23200	24200	38335	6	9	2	0	3	0	1	B205	2	0	0	0	0	0	0	0		//	대상의 HP 회복율 %s 만큼 증가한다.(리커버리는 무시하고 회복합니다.)	// 					
	1046	분노	eCHAR_STATE_ANGER11	23201	24201	38335	3	16	2	1	3	0	1	B200	2	0	0	0	0	0	0	0		//	대상은 분노하여 공격력상승이 %s 만큼 상승한다	// 분노(공격력 상승)					
	1047	마법공격상승	eCHAR_STATE_MAGIC_ATTACK_INCREASE11	23229	24229	38335	5	8	2	0	3	0	1	B228	2	22	0	0	0	0	0	0		//	대상의 마법 공격력이 %S 만큼 증가됩니다.	// 마법공격상승2					
	1048	방어	eCHAR_STATE_DEFENSE11	23202	24202	38335	3	17	2	1	3	0	1	B201	2	0	0	0	0	0	0	0		//	대상은 방어에 집중하여 방어력이 %s 만큼 상승한다.	// 방어(방어력 상승)					
	1049	마법방어	eCHAR_STATE_MAGIC_DEFENSE10	23218	24218	38335	4	15	2	1	3	0	1	B217	2	0	0	0	0	0	0	0		//	대상의 마법 방어력이 %s 만큼 증가한다	// 마법방어(마법방어력 증가)					
	1050	정밀	eCHAR_STATE_PRECISION10	23212	24212	38335	4	9	2	1	3	0	1	B211	2	0	0	0	0	0	0	0		//	대상의 크리티컬 데미지가 %s 만큼 증가한다.	// 정밀(크리티컬 데미지 증가)					
	1051	퍽교환가능	eCHAR_STATE_PERK_EXCHANGE	23255	24255	38335	6	6	2	0	4	0	1	B302	1	0	0	0	0	0	0	0		//	퍽을 교환할 수 있습니다.	// 					
	1076	장려	eCHAR_STATE_ENCOURAGEMENT2	23253	24253	38335	7	11	2	0	4	0	1	0	0	0	0	0	0	0	0	0		//	대상의 SD량이 %S만큼 증가한다.						
	1077	증진	eCHAR_STATE_PROMOTION2	23244	24254	38335	7	12	2	0	4	0	1	0	0	0	0	0	0	0	0	0		//	대상의 SD회복량이 %S만큼 증가한다.						
	1078	풍요	eCHAR_STATE_PLENTY	23197	24197	38335	11	17	1	1	3	0	1	B209	4	0	0	0	0	0	0	0		//	대상의 하임 획득 량이 %S만큼 증가 한다.						
	1079	총명	eCHAR_STATE_SMART	23198	24198	38335	7	14	2	0	3	0	1	0	0	0	0	0	0	0	0	0		//	대상의 몬스터 제거 시 경험치 획득량이 %S만큼 증가 한다.						
//	구정버프																														
	1200	질주(이속)	eCHAR_STATE_SPEEDING6	23209	24209	38335	9	9	1	1	3	0	1	B208	3	0	0	0	0	0	0	0		//		// 질주3(이속)					
	1201	기세(공속)	eCHAR_STATE_HIGH_SPIRIT6	23208	24208	38335	9	10	1	1	3	0	1	B207	4	0	0	0	0	0	0	0		//		// 기세3(공속)					
	1202	격려(HP증감)	eCHAR_STATE_HP_INCREASE6	23213	24213	38335	9	11	1	1	3	0	1	B209	2	0	0	0	0	0	0	0		//		// 집중(HP증감)					
	1203	정신력강화	eCHAR_STATE_TRANSPARENT6	23227	24227	38335	9	12	1	1	3	0	1	B226	2	0	0	0	0	0	0	0		//		// MP집중2(SP_MP증감)					
	1204	정밀(크리데미지증가)	eCHAR_STATE_PRECISION6	23212	24212	38335	9	13	1	1	3	0	1	B211	2	0	0	0	0	0	0	0		//		// 정밀3(크리티컬 데미지 증가)					
	1205	집중(그리확률증가)	eCHAR_STATE_CONCENTRATION6	23210	24210	38335	9	14	1	1	3	0	1	B209	2	0	0	0	0	0	0	0		//		// 집중3(크리티컬 확률 증가)					
	1206	분노(추가공격력증가)	eCHAR_STATE_ANGER6	23201	24201	38335	9	15	1	1	3	0	1	B200	2	0	0	0	0	0	0	0		//		// 분노3(추가 공격력 증가)					
	1207	마법공격상승	eCHAR_STATE_MAGIC_ATTACK_INCREASE6	23229	24229	38335	9	16	1	1	3	0	1	B228	2	0	0	0	0	0	0	0		//		// 마법공격상승3					
	1208	물리방어	eCHAR_STATE_DEFENSE6	23202	24202	38335	9	17	1	1	3	0	1	B201	2	0	0	0	0	0	0	0		//		// 물리방어3					
	1209	마법방어	eCHAR_STATE_MAGIC_DEFENSE6	23218	24218	38335	9	18	1	1	3	0	1	B217	2	0	0	0	0	0	0	0		//		// 마법방어3					
//	체인지업스킬																														
	1301	무적	eCHAR_STATE_IMMUNITY_DAMAGE	23311	24311	38335	6	12	5	0	4	0	1	K700	2	0	0	0	0	0	0	0		//	모든 물리/마법 공격으로 부터 보호해 줍니다.(무적상태)-아이언바디	"// 무적상태( 물리 & 마법 데미지 없음, 공격가능 )"					
	1302	정신집중	eCHAR_STATE_INTENSIFY_SKILL	23312	24312	38335	6	13	5	1	3	1	1	K726	1	0	0	0	0	0	0	0		//	지속시간 동안 스킬공격력을 %d.%d%% 만큼 증가 됩니다.-럭키챈스	// 스킬데미지가 증가한다.( 스킬데미지 300% )					
	1303	폭주	eCHAR_STATE_INTENSIFY_SUMMON	23313	24313	38335	6	14	5	1	3	0	1	NULL	0	0	0	0	0	0	0	0		//	소환수의 분노시켜 능력치를 대폭 사향 시킵니다.-아드레날린	// 폭주( 소환수의 공격력이 대폭 증가 )					
	1304	공격불능	eCHAR_STATE_ATTACK_IMPOSSIBLE	23305	24305	38335	6	15	0	0	2	0	1	K759	1	0	0	0	0	0	0	0		//	이동은 가능하지만 공격은 불가능한 상태가 됩니다.-인어빌리티	// 공격불가( 공격이 불가능 하다 )					
	1305	격려	eCHAR_STATE_HP_INCREASE7	23213	24213	38335	6	16	5	1	3	0	1	B212	2	0	0	0	0	0	0	0		//	대상의 HP량이 %s 만큼 증가한다	// 격려(HP 증가)					
//	상태강화_4																														
	1500	분노	eCHAR_STATE_ANGER5	23201	24201	38335	3	16	5	1	3	0	1	B200	2	0	0	0	0	0	0	0		//	대상은 분노하여 공격력상승이 %s 만큼 상승한다	// 분노2					
	1501	방어	eCHAR_STATE_DEFENSE5	23202	24202	38335	3	17	5	1	3	0	1	B201	2	0	0	0	0	0	0	0		//	대상은 방어에 집중하여 방어력이 %s 만큼 상승한다.	// 방어2					
	1502	투지	eCHAR_STATE_FIGHTING5	23204	24204	38335	4	1	5	1	3	0	1	B203	2	0	0	0	0	0	0	0		//	대상은 적에 대한 공격 성공율이 %s 만큼 상승한다.	// 투지2					
	1503	균형	eCHAR_STATE_BALANCE5	23205	24205	38335	4	2	5	1	3	0	1	B204	2	0	0	0	0	0	0	0		//	대상은 적의 공격을 블록할 확률이 %s 만큼 상승한다	// 균형2					
	1504	활력	eCHAR_STATE_VITAL_POWER5	23206	24206	38335	4	3	5	1	3	0	1	B205	2	0	0	0	0	0	0	0		//	대상의 HP 회복율 %s 만큼 증가한다.	// 활력2					
	1505	명상	eCHAR_STATE_MEDITATION5	23207	24207	38335	4	4	5	1	3	0	1	B206	2	0	0	0	0	0	0	0		//	대상의 MP 또는 SP 회복율이 %s 만큼 증가한다.	// 명상2					
	1506	기세	eCHAR_STATE_HIGH_SPIRIT5	23208	24208	38335	4	5	5	1	3	0	1	B207	4	0	0	0	0	0	0	0		//	대상의 공격 속도가 %s 만큼 빨라진다.	// 기세2					
	1507	질주	eCHAR_STATE_SPEEDING5	23209	24209	38335	4	6	5	1	3	0	1	B208	3	0	0	0	0	0	0	0		//	대상의 이동 속도가 %s 만큼 빨라진다.	// 질주2					
	1508	집중	eCHAR_STATE_CONCENTRATION5	23210	24210	38335	4	7	5	1	3	0	1	B209	2	0	0	0	0	0	0	0		//	대상의 크리티컬 확률이 %s 만큼 증가한다.	// 집중2					
	1509	시야	eCHAR_STATE_INCREASE_SKILLRANGE5	23211	24211	38335	4	8	5	1	3	0	1	B210	1	0	0	0	0	0	0	0		//	대상의 스킬 사거리가 %s 만큼 증가한다	// 시야2					
	1510	정밀	eCHAR_STATE_PRECISION5	23212	24212	38335	4	9	5	1	3	0	1	B211	2	0	0	0	0	0	0	0		//	대상의 크리티컬 데미지가 %s 만큼 증가한다.	// 정밀2					
	1511	격려	eCHAR_STATE_HP_INCREASE5	23213	24213	38335	4	10	5	1	3	0	1	B212	2	0	0	0	0	0	0	0		//	대상의 HP량이 %s 만큼 증가한다	// 격려2					
	1512	탄력	eCHAR_STATE_MP_INCREASE5	23214	24214	38335	4	11	5	1	3	0	1	B213	2	0	0	0	0	0	0	0		//	대상의 MP/SP량이 %s 만큼 증가한다	// 탄력2					
	1513	활기	eCHAR_STATE_HPRATE_INCREASE5	23215	24215	38335	4	12	5	1	3	0	1	B214	2	0	0	0	0	0	0	0		//	대상의 HP회복량이 %s 만큼 증가한다	// 활기2					
	1514	자극	eCHAR_STATE_MPRATE_INCREASE5	23216	24216	38335	3	18	5	1	3	0	1	B215	2	0	0	0	0	0	0	0		//	대상의 MP/SP회복량이 %s 만큼 증가한다	// 자극2					
	1515	마법방어	eCHAR_STATE_MAGICDEFENSE5	23218	24218	38335	4	15	5	1	3	0	1	B217	2	0	0	0	0	0	0	0		//	대상의 마법 방어력이 %s 만큼 증가한다	// 마법방어2					
	1516	힘강화	eCHAR_STATE_STAT_STR5	23224	24224	38335	5	3	5	1	3	0	1	B223	2	0	0	0	0	0	0	0		//	대상의 힘이 %s 만큼 증가됩니다.	// 힘강화2					
	1517	민첩강화	eCHAR_STATE_STAT_DEX5	23225	24225	38335	5	4	5	1	3	0	1	B224	2	0	0	0	0	0	0	0		//	대상의 민첩이 %s 만큼 증가됩니다.	// 민첩강화2					
	1518	체력강화	eCHAR_STATE_STAT_VIT5	23226	24226	38335	5	5	5	1	3	0	1	B225	2	0	0	0	0	0	0	0		//	대상의 체력이 %s 만큼 증가됩니다.	// 체력강화2					
	1519	정신력강화	eCHAR_STATE_STAT_INT5	23227	24227	38335	5	6	5	1	3	0	1	B226	2	0	0	0	0	0	0	0		//	대상의 정신력이 %s 만큼 증가됩니다.	// 정신력강화2					
	1520	지력강화	eCHAR_STATE_STAT_SPI5	23228	24228	38335	5	7	5	1	3	0	1	B227	2	0	0	0	0	0	0	0		//	대상의 지력이 %s 만큼 증가됩니다.	// 지력강화2					
	1521	마법공격상승	eCHAR_STATE_MAGIC_ATTACK_INCREASE5	23229	24229	38335	5	8	5	1	3	0	1	B228	2	0	0	0	0	0	0	0		//	대상의 마법 공격력이 %S 만큼 증가됩니다.	// 마법공격상승2					
	1522	추가데미지	eCHAR_STATE_STAT_DAMAGE_ADD5	23232	24232	38335	5	11	5	1	3	1	1	B231	1	0	0	0	0	0	0	0		//	공격당 %d 만큼 추가 적으로 데미지가 증가된다.	// 추가데미지2					
	1523	불속성공격력증가	eCHAR_STATE_FIRE_ATTACK_INCREASE5	23233	24233	38335	5	12	5	1	3	0	1	B232	1	0	0	0	0	0	0	0		//	대상의 불 속성 공격력이 %s 만큼 증가된다.	// 불속성공격력증가2					
	1524	물속성공격력증가	eCHAR_STATE_WATER_ATTACK_INCREASE5	23234	24234	38335	5	13	5	1	3	0	1	B233	1	0	0	0	0	0	0	0		//	대상의 물 속성 공격력이 %s 만큼 증가된다.	// 물속성공격력증가2					
	1525	바람속성공격력증가	eCHAR_STATE_WIND_ATTACK_INCREASE5	23235	24235	38335	5	14	5	1	3	0	1	B234	1	0	0	0	0	0	0	0		//	대상의 바람 속성 공격력이 %s 만큼 증가된다.	// 바람속성공격력증가2					
	1526	대지속성공격력증가	eCHAR_STATE_EARTH_ATTACK_INCREASE5	23236	24236	38335	5	15	5	1	3	0	1	B235	1	0	0	0	0	0	0	0		//	대상의 대지 속성 공격력이 %s 만큼 증가된다.	// 대지속성공격력증가2					
	1527	암흑속성공격력증가	eCHAR_STATE_DARK_ATTACK_INCREASE5	23237	24237	38335	5	16	5	1	3	0	1	B236	1	0	0	0	0	0	0	0		//	대상의 암흑 속성 공격력이 %s 만큼 증가된다.	// 암흑속성공격력증가2					
	1528	불속성방어력증가	eCHAR_STATE_FIRE_DEFENSE_INCREASE5	23238	24238	38335	5	17	5	1	3	0	1	B237	1	0	0	0	0	0	0	0		//	대상의 불 속성 방어력이 %s 만큼 증가된다.	// 불속성방어력증가2					
	1529	물속성방어력증가	eCHAR_STATE_WATER_DEFENSE_INCREASE5	23239	24239	38335	5	18	5	1	3	0	1	B238	1	0	0	0	0	0	0	0		//	대상의 물 속성 방어력이 %s 만큼 증가된다.	// 물속성방어력증가2					
	1530	바람속성방어력증가	eCHAR_STATE_WIND_DEFENSE_INCREASE5	23240	24240	38335	6	1	5	1	3	0	1	B239	1	0	0	0	0	0	0	0		//	대상의 바람 속성 방어력이 %s 만큼 증가된다.	// 바람속성방어력증가2					
	1531	대지속성방어력증가	eCHAR_STATE_EARTH_DEFENSE_INCREASE5	23241	24241	38335	6	2	5	1	3	0	1	B240	1	0	0	0	0	0	0	0		//	대상의 대지 속성 방어력이 %s 만큼 증가된다.	// 대지속성방어력증가2					
	1532	암흑속성방어력증가	eCHAR_STATE_DARK_DEFENSE_INCREASE5	23242	24242	38335	6	3	5	1	3	0	1	B241	1	0	0	0	0	0	0	0		//	대상의 암흑 속성 방어력이 %s 만큼 증가된다.	// 암흑속성방어력증가2					
	1533	MP저주	eCHAR_STATE_MP_SPEND_INCREASE5	23012	24012	38335	1	5	5	0	2	0	1	B014	1	0	0	0	0	0	0	0		//	스킬 사용시 필요한 MP값이 증가하게 됩니다.	// MP저주2(MP 소모 증가)					
	1534	MP집중	eCHAR_STATE_MP_SPEND_DECREASE5	23013	24013	38335	6	6	5	1	3	0	1	B302	1	0	0	0	0	0	0	0		//	스킬 사용시 필요한 MP값이 감소하게 됩니다.	// MP활력2(MP 소모 감소)					
	1535	정신활력	eCHAR_STATE_DECREASE_CASTING_TIME5	23246	24246	38335	6	6	5	1	3	0	1	B302	1	0	0	0	0	0	0	0		//	대상의 캐스팅 소요 시간이 %s% 만큼 감소하게 된다.	// 캐스팅 타임 감소					
	1536	스킬집중활력	eCHAR_STATE_DECREASE_SKILL_COOL_TIME5	23248	24248	38335	6	6	5	1	3	0	1	B302	1	0	0	0	0	0	0	0		//	대상의 쿨타임 소요 시간이 감소하게 됩니다.	// 스킬 쿨타임 감소					
	1537	변신	eCHAR_STATE_TRANSFORMATION5	23301	24301	38335	6	4	5	0	4	0	1	B300	1	0	0	0	0	0	0	0		//	대상은 다른 형태의 모습으로 일시적으로 변신한 상태이다.	// 변신					
	1538	강철	eCHAR_STATE_STEEL5	23302	24302	38335	6	5	5	1	3	0	1	B301	1	0	0	0	0	0	0	0		//	대상은 적이 공격을 할 수 없는 상태가 된다. 대상은 이동외의 모든 행동이 불가능하며 이속이 감소한다.	"// 강철(이동 외 행동 불능, 이동속도 감소)"					
	1539	투명	eCHAR_STATE_TRANSPARENT5	23303	24303	38335	2	9	5	1	3	0	1	B302	1	0	0	0	0	0	0	0		//	대상은 투명 상태가 되어 적에게 보이지 않는다. 대상이 이동외의 행동을 하게 되면 상태가 해제된다.	// 투명(이동 외의 행동시 해제)					
	1540	피어	eCHAR_STATE_FEAR5	23304	24304	38335	6	7	5	0	1	0	1	B008	1	0	0	0	0	0	0	0		//	대상을 도망가게 한다.	// 피어(대상을 도망가게 한다.)					
	1541	공격불능	eCHAR_STATE_BLUR5	23305	24305	38335	6	8	5	0	2	0	1	B304	1	0	0	0	0	0	0	0		//	대상은 공격을 하지 못한다	// 공격불능(대상은 공격을 못한다.)					
	1542	넉백상태	eCHAR_STATE_THRUST5	23308	24308	38335	6	8	5	0	2	0	0	NULL	1	0	0	0	0	0	0	0		//	대상은 녹백상태임을 알려준다.	// 밀리기(밀리고 있는 상태)					
	1543	소환	eCHAR_STATE_SUMMON5	23306	24306	38335	6	9	5	0	4	0	1	NULL	1	0	0	0	0	0	0	0		//	%s가 소환되였습니다.	// 소환					
	1544	검기충전	eCHAR_STATE_SPCHARGE5	23307	24307	38335	6	10	5	0	4	0	1	B307	4	0	0	0	0	0	0	0		//	현재 %d / %d 의 검기를 충전하였습니다.	// 검기충전					
	1545	HP회복(리커버리무시)	eCHAR_STATE_IGNORE_RESERVEHP5	23200	24299	38335	6	9	5	1	3	0	1	B205	2	0	0	0	0	0	0	0		//	대상의 HP 회복율 %s 만큼 증가한다.(리커버리는 무시하고 회복합니다.)	// 					
	1546	분노	eCHAR_STATE_ANGER12	23201	24201	38335	3	16	5	1	3	0	1	B200	2	0	0	0	0	0	0	0		//	대상은 분노하여 공격력상승이 %s 만큼 상승한다	// 분노(공격력 상승)					
	1547	마법공격상승	eCHAR_STATE_MAGIC_ATTACK_INCREASE12	23229	24229	38335	5	8	5	0	3	0	1	B228	2	22	0	0	0	0	0	0		//	대상의 마법 공격력이 %S 만큼 증가됩니다.	// 마법공격상승2					
