//WeaponItemInfo																																			거래및판매여부	각종가능여부																																																																																																																																								힘	민	체	지	정				
//	WeaponItemInfo 사용가능대역																																																																																																																																																																										버	26	13	27	4	10	80			
//	1~1000																																																																																																																																																																										드	22	20	20	6	12	80			
//	10001~11000			!! 연결 업데이트 문제로 인해 셀값이 달라지는 문제가 생겨																																																																																																																																																																							발	16	23	15	7	19	80			
//	20001~21000			!! 수치데이터 문서와의 연결 전부 날림																																																																																																																																																																							엘	8	12	13	25	22	80			
//	30001~31000			"이후, 참조값이 있는 수식은 가급적 날려주세요!"																																																													0 모두																																																																																																										섀	19	17	16	18	10	80			
//	50000~50999		//12 : 습득시 즉시사용 사용 실패시 보존																																																														1 남자																																																																																																										미	15	21	15	19	10	80			
//			//13 : 습득시 즉시사용 사용 실패시 삭제																																																																																																																																																																								헬	15	12	27	6	20	80			
//										남	여																																																						2 여자	버서커	드나	섀도	발키리	엘리	미스틱	헬로이드	위치블레이드			 < 기본옵션 >																				< 가맹PC방 전용 옵션 >																					남	여																							디바인 구역															엘리트 구역						유니크 구역									위	18	20	24	8	10	80			
//파라메타 업데이트 버전 정보						814	814				1102			1102		819	814			809	812	812		810					816		816	1103				811	820	1005		904						1102_삭제																		905	1102						1204	1304				811				811				811				812	812	812	812	812	812	812	812	811				811				811				812	812	812	812	812	812	812	812			1102		1102			812	818	818				815				902																																				810											
//설명	아이템코드	판매종류	소멸방식	이름	네임코드	아이템색사용여부	아이템색상코드	네임코드2	설명코드	장착이미지코드	장착이미지코드2	인벤이미지코드	드랍이미지코드	베타키구분코드	종류및계열	이벤트타입	아이템Drop사운드인덱스	효과발동위치	효과코드	본위치	특수액세서리본위치	특수액세서리장착타입	아이템계열	세트옵션적용	세트계열	레벨	내구도	내구감소력	내구도패널티인덱스	아이템가격	아이템가격_최대값	주사위획득방식	팝업창출력여부	"장비,사용여부"	거래및판매여부	각종가능여부	귀속여부	에테리아추출가능여부	장비제한레벨	아이템사용제한레벨	힘제한	민첩제한	체력제한	지력제한	정신력제한	숙련도1	숙련도2	최소데미지	최대데미지	물리공격성공률	물리공격속도	물리방어력	물리공격회피율	기본공격타입	공격속성	공격타입	공격거리	방어타입	마법최소공격력	마법최대공격력	마법공격속도	마법방어력	이동속도	탈것장비클래스	성별타입	장비클래스1	장비클래스2	장비클래스3	장비클래스4	장비클래스5	장비클래스6	장비클래스7	장비클래스8	장비클래스9	장비위치	옵션발동조건1	옵션종류1	수치타입	기본옵션1	옵션발동조건2	옵션종류2	수치타입	기본옵션2	옵션발동조건3	옵션종류3	수치타입	기본옵션3	옵션발동조건4	옵션종류4	수치타입	기본옵션4	옵션발동조건5	옵션종류5	수치타입	기본옵션5	옵션발동조건1	옵션종류1	수치타입	PC방옵션1	옵션발동조건2	옵션종류2	수치타입	PC방옵션2	옵션발동조건3	옵션종류3	수치타입	PC방옵션3	옵션발동조건4	옵션종류4	수치타입	PC방옵션4	옵션발동조건5	옵션종류5	수치타입	PC방옵션5	발사체	머리형태	머리형태2	커스터마이즈	커스터마이즈2	중복개수	장착중복가능개수(Index)	장착중복가능개수(Type)-인벤토리	장착중복그룹	장착개수	포션기능	쿨타임타입	상승수치	경험치물약필드	지속시간	횟수	쿨타임	카오시간감소	퀘스트ID	재료특성	스킬정보	쟈드등급	쟈드옵션종류	쟈드합성추가성공률	교환아이템정보	디바인힘제한	디바인민첩제한	디바인체력제한	디바인지력제한	디바인정신력제한	디바인숙련도1	디바인숙련도2	디바인물리최소데미지	디바인물리최대데미지	디바인마법최소데미지	디바인마법최대데미지	디바인물리방어력	디바인마법방어력	AC코드	AC참조타입	엘리트물리최소데미지	엘리트물리최대데미지	엘리트마법최소데미지	엘리트마법최대데미지	엘리트물리방어력	엘리트마법방어력	유니크물리최소데미지	유니크물리최대데미지	유니크마법최소데미지	유니크마법최대데미지	유니크물리방어력	유니크마법방어력	아이템종류선정	배틀존아이템분배적용											
	Code	ChargeType	ChargeSubType	Name	NameCode	NameColorType	NameColorCode	NameCode2	DNCode3	WearImageCode	WearImageCode2	InvenImageCode	DropImageCode	BetaKeyCode	Type	Etype	ItemSoundIndex	EffectPosition	EffectCode	RotBone	BoneName	SABoneType	SubType	SetOptionType	SetType	Level	Dura	DuraStrenth	StrengthPenaltyIndex	ItemSellMoney	ItemSellMoney_Max	DiceCast	Popup	MaterialType	TradeSellType	Mixture	ReversionType	ExtractType	LimitEqLevel	LimitUseLevel	LimitStr	LimitDex	LimitVit	LimitInt	LimitSpr	LimitSkill1	LimitSkill2	MinDamage	MaxDamage	PhyAttRate	PhyAttSpeed	PhyDef	PhyAvoid	BaseAttType	MagicalAttType	MeleeType	AttRange	ArmorType	MagicAttMinDamgage	MagicAttMaxDamgage	MagicAttSpeed	MagicDef	Speed	EqRidingClass	GenderType	EqClass1	EqClass2	EqClass3	EqClass4	EqClass5	EqClass6	EqClass7	EqClass8	EqClass9	EqPos	ExerciseEffect1	OptionKind1	OptionType1	OptionValue1	ExerciseEffect2	OptionKind2	OptionType2	OptionValue2	ExerciseEffect3	OptionKind3	OptionType3	OptionValue3	ExerciseEffect4	OptionKind4	OptionType4	OptionValue4	ExerciseEffect5	OptionKind5	OptionType5	OptionValue5	PCExerciseEffect1	PCOptionKind1	PCOptionType1	PCOptionValue1	PCExerciseEffect2	PCOptionKind2	PCOptionType2	PCOptionValue2	PCExerciseEffect3	PCOptionKind3	PCOptionType3	PCOptionValue3	PCExerciseEffect4	PCOptionKind4	PCOptionType4	PCOptionValue4	PCExerciseEffect5	PCOptionKind5	PCOptionType5	PCOptionValue5	Missile	HeadType	HeadType2	Customize	Customize2	DupNum	DupEquipNum	DupEquipTypeNum	DupEquipGroup	DupEquipGroupNum	WasteType	CoolTimeType	HealHP	ExpHP	HealTime	Times	CoolTime	ChaoTimeDec	QuestCode	MaterialCode	SkillCode	ZardGrade	ZardOptionKind	ZardSuccesPer	ExchangedItem	DivLimitStr	DivLimitDex	DivLimitVit	DivLimitInt	DivLimitSpr	DivLimitSkill1	DivLimitSkill2	DivPhyMinDamage	DivPhyMaxDamage	DivMagicMinDamage	DivMagicMaxDamage	DivPhyDef	DivMagicDef	ACCode	ACReferenceID	ElitePhyMinDamage	ElitePhyMaxDamage	EliteMagicMinDamage	EliteMagicMaxDamage	ElitePhyDef	EliteMagicDef	UniPhyMinDamage	UniPhyMaxDamage	UniMagicMinDamage	UniMagicMaxDamage	UniPhyDef	UniMagicDef	ItemListType	UseItemDistribution	FieldEnd										
//	11	0	0	결전의날_양손도끼_11등급아이템	30041	0	0	30001	0	11	11	2011	39999	0	1	0	1	0	Null	0	Null	0	0	0	0	11	90	4610	1	40000	40000	0	0	1	0	0	0	0	71	0	0	0	0	0	0	0 	0 	294 	397 	0.8 	105 	0	0	1	1	3	1.5 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	323	457	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	71
//	12	0	0	레무레스족의_양손도끼_12등급아이템	30042	0	0	30001	0	12	12	2012	39999	0	1	0	1	0	Null	0	Null	0	0	0	0	12	95	4492	1	62000	62000	0	0	1	0	0	0	0	78	0	0	0	0	0	0	0 	0 	344 	465 	0.8 	105 	0	0	1	1	3	1.5 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	378	535	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	78
//	13	0	0	괴력을지닌_양손도끼_13등급아이템	30043	0	0	30001	0	13	13	2013	39999	0	1	0	1	0	Null	0	Null	0	0	0	0	13	100	4374	1	96200	96200	0	0	1	0	0	0	0	85	0	0	0	0	0	0	0 	0 	402 	545 	0.8 	105 	0	0	1	1	3	1.5 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	442	627	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	85
//	14	0	0	원한을품은_양손도끼_14등급아이템	30044	0	0	30001	0	14	14	2014	39999	0	1	0	1	0	Null	0	Null	0	0	0	0	14	106	4256	1	149000	149000	0	0	1	0	0	0	0	92	0	0	0	0	0	0	0 	0 	471 	638 	0.8 	105 	0	0	1	1	3	1.5 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	518	734	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	92
//	15	0	0	파괴왕의_양손도끼_15등급아이템	30045	0	0	30001	0	15	15	2015	39999	0	1	0	1	0	Null	0	Null	0	0	0	0	15	111	4138	1	231000	231000	0	0	1	0	0	0	0	99	0	0	0	0	0	0	0 	0 	551 	746 	0.8 	105 	0	0	1	1	3	1.5 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	606	858	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	99
	16	0	0	금속_양손검_1등급아이템	30061	0	0	30002	0	101	101	2101	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	1	38	5520	1	25	25	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0 	0 	65 	80 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	72	92	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	1
	17	0	0	청동_양손검_2등급아이템	30062	0	0	30002	0	102	102	2102	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	2	43	5300	1	800	800	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0 	0 	77 	94 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	85	108	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	8
	18	0	0	합금_양손검_3등급아이템	30063	0	0	30002	0	103	103	2103	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	3	48	5188	1	1200	1200	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0 	0 	90 	110 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	99	127	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	15
	19	0	0	강철_양손검_4등급아이템	30064	0	0	30002	0	104	104	2104	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	4	53	5078	1	1900	1900	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0 	0 	105 	128 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	116	147	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	22
	20	0	0	은둔자의_양손검_5등급아이템	30065	0	0	30002	0	105	105	2105	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	5	58	4968	1	2900	2900	0	0	1	0	0	0	0	29	0	0	0	0	0	0	0 	0 	123 	150 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	135	173	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	29
	21	0	0	잿빛돌풍의_양손검_6등급아이템	30066	0	0	30002	0	106	106	2106	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	6	64	4858	1	4500	4500	0	0	1	0	0	0	0	36	0	0	0	0	0	0	0 	0 	144 	177 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	158	204	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	36
	22	0	0	사신의_양손검_7등급아이템	30067	0	0	30002	0	107	107	2107	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	7	69	4748	1	6900	6900	0	0	1	0	0	0	0	43	0	0	0	0	0	0	0 	0 	169 	206 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	186	237	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	43
	23	0	0	전설영웅의_양손검_8등급아이템	30068	0	0	30002	0	108	108	2108	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	8	74	4636	1	10700	10700	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0 	0 	198 	242 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	218	278	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	50
	24	0	0	안내자맥리르_양손검_9등급아이템	30069	0	0	30002	0	109	109	2109	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	9	79	4526	1	16700	16700	0	0	1	0	0	0	0	57	0	0	0	0	0	0	0 	0 	232 	283 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	255	325	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	57
	25	0	0	심연의대태도_양손검_10등급아이템	30070	0	0	30002	0	110	110	2110	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	10	85	4416	1	25800	25800	0	0	1	0	0	0	0	64	0	0	0	0	0	0	0 	0 	271 	332 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	298	382	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	64
//	26	0	0	숭고한_양손검_11등급아이템	30071	0	0	30002	0	111	111	2111	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	11	90	4306	1	40000	40000	0	0	1	0	0	0	0	71	0	0	0	0	0	0	0 	0 	317 	388 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	349	446	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	71
//	27	0	0	황후를지킨_양손검_12등급아이템	30072	0	0	30002	0	112	112	2112	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	12	95	4196	1	62000	62000	0	0	1	0	0	0	0	78	0	0	0	0	0	0	0 	0 	372 	455 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	409	523	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	78
//	28	0	0	절망을이긴_양손검_13등급아이템	30073	0	0	30002	0	113	113	2113	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	13	100	4084	1	96200	96200	0	0	1	0	0	0	0	85	0	0	0	0	0	0	0 	0 	435 	532 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	479	612	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	85
//	29	0	0	심판자메디오_양손검_14등급아이템	30074	0	0	30002	0	114	114	2114	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	14	106	3974	1	149000	149000	0	0	1	0	0	0	0	92	0	0	0	0	0	0	0 	0 	509 	622 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	560	715	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	92
//	30	0	0	운명을쥔자의_양손검_15등급아이템	30075	0	0	30002	0	115	115	2115	39999	0	2	0	2	0	Null	0	Null	0	0	0	0	15	111	3864	1	231000	231000	0	0	1	0	0	0	0	99	0	0	0	0	0	0	0 	0 	596 	729 	0.8 	115 	0	0	1	1	1	1.8 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	656	838	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-26		-27			-53	-10.6	-8	99
	31	0	0	금속_한손검_1등급아이템	30091	0	0	30003	0	201	201	2201	39999	0	3	0	3	0	Null	0	Null	0	0	0	0	1	31	9060	1	25	25	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0 	47 	52 	0.8 	135 	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	52	60	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-22	-20				-42	-8.4	-6	1
	32	0	0	청동_한손검_2등급아이템	30092	0	0	30003	0	202	202	2202	39999	0	3	0	3	0	Null	0	Null	0	0	0	0	2	35	8698	1	800	800	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0 	56 	61 	0.8 	135 	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	62	70	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-22	-20				-42	-8.4	-6	8
	33	0	0	주석_한손검_3등급아이템	30093	0	0	30003	0	203	203	2203	39999	0	3	0	3	0	Null	0	Null	0	0	0	0	3	40	8516	1	1200	1200	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0 	65 	72 	0.8 	135 	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	72	83	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-22	-20				-42	-8.4	-6	15
	34	0	0	무쇠_한손검_4등급아이템	30094	0	0	30003	0	204	204	2204	39999	0	3	0	3	0	Null	0	Null	0	0	0	0	4	45	8336	1	1900	1900	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0 	76 	85 	0.8 	135 	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	84	98	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-22	-20				-42	-8.4	-6	22
	35	0	0	수호자_한손검_5등급아이템	30095	0	0	30003	0	205	205	2205	39999	0	3	0	3	0	Null	0	Null	0	0	0	0	5	50	8154	1	2900	2900	0	0	1	0	0	0	0	29	0	0	0	0	0	0	0	0 	90 	99 	0.8 	135 	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	99	114	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-22	-20				-42	-8.4	-6	29
	36	0	0	용족의골짜기_한손검_6등급아이템	30096	0	0	30003	0	206	206	2206	39999	0	3	0	3	0	Null	0	Null	0	0	0	0	6	55	7972	1	4500	4500	0	0	1	0	0	0	0	36	0	0	0	0	0	0	0	0 	105 	116 	0.8 	135 	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	116	133	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		//	-22	-20				-42	-8.4	-6	36
