// SkillLiberationAbilityInfo.txt													1 : 적단수											1 : 적단수																																										
//													2 : 아군단수											2 : 아군단수																																										
//													3 : 지정지점범위내적군											3 : 지정지점범위내적군																																										
//					1. 노멀								4 : 지정지점범위내아군											4 : 지정지점범위내아군																																										
//					2. 레어								5 : 자기 중심 범위내 적군											5 : 자기 중심 범위내 적군																																										
//			1. 첫번째		3. 엘리트								6 : 자기 중심 범위내 아군			"(특정합연산) 발키리&위치 소환수 어빌리티(221, 357, 358, 363, 364)는 Oprion1,2도 합연산 됩니다."								6 : 자기 중심 범위내 아군			"(특정합연산) 발키리&위치 소환수 어빌리티(221, 357, 358, 363, 364)는 Oprion1,2도 합연산 됩니다."																																							
//			2. 두번째	20104. 하급	4. 유니크								7 : 자기자신			↑								7 : 자기자신			↑																																							
//			3. 세번째	20105. 상급	5. 레전드			슬롯그룹내 1000분률	(합연산)	(합연산)	(합연산)			(합연산)		(특정합연산)	(특정합연산)	(합연산)	(합연산)	(합연산)	(합연산)		2번째 어빌리티는 '고유'인경우에만 동작		(합연산)		(특정합연산)	(특정합연산)	(합연산)	(합연산)	(합연산)	(합연산)																																		
//	고유번호	스킬코드	해방슬롯그룹	해방석 종류및계열	어빌리티등급	고유여부	해방이름	확률	추가스킬사거리	추가스킬범위	추가최대적용마리수	어빌리티ID	어빌리티적용범위타입	어빌리티성공확율	어빌리티성공확률평점보정	어빌리티옵션1	어빌리티옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID	어빌리티적용범위타입	어빌리티성공확율	어빌리티성공확률평점보정	어빌리티옵션1	어빌리티옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정																																	
	Index	SkillCode	SlotGroup	ItemType	Rarity	IsUnique	LiberationName	Probability	SkillRange	SkillArea	MaxTargetNo	AbilityID1	Ability1RangeType	Ability1SuccessRate	Ability1ItemScoreRate	Ability1Option1	Ability1Option2	Ability1Parameter1	Ability1Parameter2	Ability1Parameter3	Ability1Parameter4	Ability1Parameter5	AbilityID2	Ability2RangeType	Ability2SuccessRate	Ability2ItemScoreRate	Ability2Option1	Ability2Option2	Ability2Parameter1	Ability2Parameter2	Ability2Parameter3	Ability2Parameter4	Ability2Parameter5	FieldEnd																																
//	51998	934	2	20105	1	0	405565	166	0	0	0	20	3	0	0	0	0	0	0	3000	0	108	0	0	0	0	0	0	0	0	0	0	0		//	족쇄 지속시간 +3초																														
//	51999	934	2	20105	1	0	405471	167	0	0	0	14	3	0	0	9	0	0	0	1000	0	105	0	0	0	0	0	0	0	0	0	0	0		//	약체 지속시간 +1초																														
//	52000	934	2	20105	1	0	405472	167	0	0	0	14	3	0	0	9	0	0	0	2000	0	105	0	0	0	0	0	0	0	0	0	0	0		//	약체 지속시간 +2초																														
//	52001	934	2	20105	1	0	405473	166	0	0	0	14	3	0	0	9	0	0	0	3000	0	105	0	0	0	0	0	0	0	0	0	0	0		//	약체 지속시간 +3초																														
//	52002	934	3	20105	1	1	405442	167	0	0	0	302	3	1000	0	10	0	2	-100	7000	0	175	20	3	0	0	0	0	0	-50	0	0	108		//	7초동안 상대 모든 원소 저항률 감소 -10% & 족쇄 감소량 -5%																														
//	52003	934	3	20105	1	1	405441	167	0	0	0	302	3	1000	0	10	0	2	-100	7000	0	175	14	3	0	0	9	0	0	-50	0	0	105		//	7초동안 상대 모든 원소 저항률 감소 -10% & 약체 감소량 -5%																														
//	52004	934	3	20105	1	1	405449	167	0	0	0	302	3	1000	0	10	0	2	-200	7000	0	175	20	3	0	0	0	0	0	-100	0	0	108		//	7초동안 상대 모든 원소 저항률 감소 -20% & 족쇄 감소량 -10%																														
//	52005	934	3	20105	1	1	405448	167	0	0	0	302	3	1000	0	10	0	2	-200	7000	0	175	14	3	0	0	9	0	0	-100	0	0	105		//	7초동안 상대 모든 원소 저항률 감소 -20% & 약체 감소량 -10%																														
//	52006	934	3	20105	1	1	405383	166	0	0	0	302	3	1000	0	10	0	2	-300	7000	0	175	20	3	0	0	0	0	0	-150	0	0	108		//	7초동안 상대 모든 원소 저항률 감소 -30% & 족쇄 감소량 -15%																														
//	52007	934	3	20105	1	1	405382	166	0	0	0	302	3	1000	0	10	0	2	-300	7000	0	175	14	3	0	0	9	0	0	-150	0	0	105		//	7초동안 상대 모든 원소 저항률 감소 -30% & 약체 감소량 -15%																														
//	51396	933	1	20105	1	0	405501	167	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +1미터																														
//	51397	933	1	20105	1	0	405503	167	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +2미터																														
//	51398	933	1	20105	1	0	405505	166	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +3미터																														
//	51399	933	1	20105	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +1																														
//	51400	933	1	20105	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +2																														
//	51401	933	1	20105	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +3																														
//	51402	933	2	20105	1	0	405560	167	0	0	0	1	3	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +5%																														
//	51403	933	2	20105	1	0	405561	167	0	0	0	1	3	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +10%																														
//	51404	933	2	20105	1	0	405562	166	0	0	0	1	3	0	0	0	0	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +15%																														
//	51405	933	2	20105	1	0	405575	167	0	0	0	210	3	0	0	0	165	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	추가 피해량 +5%																														
//	51406	933	2	20105	1	0	405576	167	0	0	0	210	3	0	0	0	165	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	추가 피해량 +10%																														
//	51407	933	2	20105	1	0	405577	166	0	0	0	210	3	0	0	0	165	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	추가 피해량 +15%																														
//	51408	933	3	20105	1	1	405578	167	0	0	0	1	3	0	0	0	0	695	0	0	0	0	100	3	0	0	0	0	0	0	300	0	3		//	스킬 피해량 +15% & 다운 지속시간 +0.1초																														
//	51409	933	3	20105	1	1	405579	167	0	0	0	1	3	0	0	0	0	926	0	0	0	0	100	3	0	0	0	0	0	0	600	0	3		//	스킬 피해량 +20% & 다운 지속시간 +0.6초																														
//	51410	933	3	20105	1	1	405580	166	0	0	0	1	3	0	0	0	0	1158	0	0	0	0	100	3	0	0	0	0	0	0	1000	0	3		//	스킬 피해량 +25% & 다운 지속시간 +1초																														
//	51411	933	3	20105	1	1	405744	167	0	0	0	210	3	0	0	0	165	0	625	0	0	0	100	3	0	0	0	0	0	0	300	0	3		//	추가 피해량 +15% & 다운 지속시간 +0.1초																														
//	51412	933	3	20105	1	1	405745	167	0	0	0	210	3	0	0	0	165	0	834	0	0	0	100	3	0	0	0	0	0	0	600	0	3		//	추가 피해량 +20% & 다운 지속시간 +0.6초																														
//	51413	933	3	20105	1	1	405746	166	0	0	0	210	3	0	0	0	165	0	1042	0	0	0	100	3	0	0	0	0	0	0	1000	0	3		//	추가 피해량 +25% & 다운 지속시간 +1초																														
//	51414	936	1	20105	1	0	405501	167	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +1미터																														
//	51415	936	1	20105	1	0	405503	167	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +2미터																														
//	51416	936	1	20105	1	0	405505	166	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +3미터																														
//	51417	936	1	20105	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +1																														
//	51418	936	1	20105	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +2																														
//	51419	936	1	20105	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +3																														
//	51420	936	2	20105	1	0	405560	167	0	0	0	1	3	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +5%																														
//	51421	936	2	20105	1	0	405561	167	0	0	0	1	3	0	0	0	0	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +10%																														
//	51422	936	2	20105	1	0	405562	166	0	0	0	1	3	0	0	0	0	671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +15%																														
//	51423	936	2	20105	1	0	405747	167	0	0	0	2	3	0	0	0	0	0	50	0	0	165	0	0	0	0	0	0	0	0	0	0	0		//	피닉스 화상 데미지 +5%																														
//	51424	936	2	20105	1	0	405748	167	0	0	0	2	3	0	0	0	0	0	100	0	0	165	0	0	0	0	0	0	0	0	0	0	0		//	피닉스 화상 데미지 +10%																														
//	51425	936	2	20105	1	0	405749	166	0	0	0	2	3	0	0	0	0	0	150	0	0	165	0	0	0	0	0	0	0	0	0	0	0		//	피닉스 화상 데미지 +15%																														
//	51426	936	3	20105	1	1	405750	167	0	0	0	1	3	0	0	0	0	671	0	0	0	0	2	3	0	0	0	0	0	0	1000	0	165		//	스킬 피해량 +15% & 피닉스 화상 지속시간 +1초																														
//	51427	936	3	20105	1	1	405751	167	0	0	0	1	3	0	0	0	0	895	0	0	0	0	2	3	0	0	0	0	0	0	2000	0	165		//	스킬 피해량 +20% & 피닉스 화상 지속시간 +2초																														
//	51428	936	3	20105	1	1	405752	166	0	0	0	1	3	0	0	0	0	1119	0	0	0	0	2	3	0	0	0	0	0	0	3000	0	165		//	스킬 피해량 +25% & 피닉스 화상 지속시간 +3초																														
//	51429	936	3	20105	1	0	405753	167	0	0	0	2	3	0	0	0	0	0	150	1000	0	165	0	0	0	0	0	0	0	0	0	0	0		//	피닉스 화상 데미지 +15% & 피닉스 화상 지속시간 +1초																														
//	51430	936	3	20105	1	0	405754	167	0	0	0	2	3	0	0	0	0	0	200	2000	0	165	0	0	0	0	0	0	0	0	0	0	0		//	피닉스 화상 데미지 +20% & 피닉스 화상 지속시간 +2초																														
//	51431	936	3	20105	1	0	405755	166	0	0	0	2	3	0	0	0	0	0	250	3000	0	165	0	0	0	0	0	0	0	0	0	0	0		//	피닉스 화상 데미지 +25% & 피닉스 화상 지속시간 +3초																														
//	52008	1011	1	20105	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +1																														
//	52009	1011	1	20105	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +2																														
//	52010	1011	1	20105	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +3																														
//	52011	1011	1	20105	1	0	405347	167	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 범위 +1미터																														
//	52012	1011	1	20105	1	0	405348	167	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 범위 +2미터																														
//	52013	1011	1	20105	1	0	405349	166	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 범위 +3미터																														
//	52014	1011	2	20105	1	0	405323	167	0	0	0	19	5	1000	0	0	0	2	-30	2100	0	107	0	0	0	0	0	0	0	0	0	0	0		//	방어 성공률 -3%																														
//	52015	1011	2	20105	1	0	405324	167	0	0	0	19	5	1000	0	0	0	2	-60	2100	0	107	0	0	0	0	0	0	0	0	0	0	0		//	방어 성공률 -6%																														
//	52016	1011	2	20105	1	0	405322	166	0	0	0	19	5	1000	0	0	0	2	-100	2100	0	107	0	0	0	0	0	0	0	0	0	0	0		//	방어 성공률 -10%																														
//	52017	1011	2	20105	1	0	404213	167	0	0	0	25	5	0	0	1	0	0	-10	0	0	176	0	0	0	0	0	0	0	0	0	0	0		//	크리티컬 확률 -1%																														
//	52018	1011	2	20105	1	0	404214	167	0	0	0	25	5	0	0	1	0	0	-30	0	0	176	0	0	0	0	0	0	0	0	0	0	0		//	크리티컬 확률 -3%																														
//	52019	1011	2	20105	1	0	404215	166	0	0	0	25	5	0	0	1	0	0	-50	0	0	176	0	0	0	0	0	0	0	0	0	0	0		//	크리티컬 확률 -5%																														
//	52020	1011	3	20105	1	0	405308	167	0	0	0	311	5	1000	0	10	0	2	-30	2100	0	174	0	0	0	0	0	0	0	0	0	0	0		//	모든 원소 공격력 -3%																														
//	52021	1011	3	20105	1	1	405309	167	0	0	0	311	5	1000	0	10	0	2	-30	2100	0	174	2	5	1000	0	9	200	1	20	2100	2000	101		//	모든 원소 공격력 -3% & 상처 피해 +20																														
//	52022	1011	3	20105	1	0	405307	167	0	0	0	311	5	1000	0	10	0	2	-60	2100	0	174	0	0	0	0	0	0	0	0	0	0	0		//	모든 원소 공격력 -6%																														
//	52023	1011	3	20105	1	1	405356	167	0	0	0	311	5	1000	0	10	0	2	-60	2100	0	174	2	5	1000	0	9	200	1	50	2100	2000	101		//	모든 원소 공격력 -6% & 상처 피해 +50																														
//	52024	1011	3	20105	1	0	405437	166	0	0	0	311	5	1000	0	10	0	2	-100	2100	0	174	0	0	0	0	0	0	0	0	0	0	0		//	모든 원소 공격력 -10%																														
//	52025	1011	3	20105	1	1	405443	166	0	0	0	311	5	1000	0	10	0	2	-100	2100	0	174	2	5	1000	0	9	200	1	100	2100	2000	101		//	모든 원소 공격력 -10% & 상처 피해 +100																														
//	52026	1013	1	20105	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +1																														
//	52027	1013	1	20105	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +2																														
//	52028	1013	1	20105	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +3																														
//	52029	1013	1	20105	1	0	405347	167	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 범위 +1미터																														
//	52030	1013	1	20105	1	0	405348	167	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 범위 +2미터																														
//	52031	1013	1	20105	1	0	405349	166	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 범위 +3미터																														
//	52032	1013	2	20105	1	0	405261	167	0	0	0	21	5	1000	0	0	0	2	-30	2100	0	109	0	0	0	0	0	0	0	0	0	0	0		//	공격 속도 -3%																														
//	52033	1013	2	20105	1	0	405262	167	0	0	0	21	5	1000	0	0	0	2	-60	2100	0	109	0	0	0	0	0	0	0	0	0	0	0		//	공격 속도 -6%																														
//	52034	1013	2	20105	1	0	405260	166	0	0	0	21	5	1000	0	0	0	2	-100	2100	0	109	0	0	0	0	0	0	0	0	0	0	0		//	공격 속도 -10%																														
//	52035	1013	2	20105	1	0	405342	167	0	0	0	28	5	0	0	0	0	0	-10	0	0	178	0	0	0	0	0	0	0	0	0	0	0		//	스킬 공격력 -1%																														
//	52036	1013	2	20105	1	0	405343	167	0	0	0	28	5	0	0	0	0	0	-30	0	0	178	0	0	0	0	0	0	0	0	0	0	0		//	스킬 공격력 -3%																														
//	52037	1013	2	20105	1	0	405341	166	0	0	0	28	5	0	0	0	0	0	-50	0	0	178	0	0	0	0	0	0	0	0	0	0	0		//	스킬 공격력 -5%																														
//	52038	1013	3	20105	1	0	405314	167	0	0	0	302	5	1000	0	10	0	2	-30	2100	0	175	0	0	0	0	0	0	0	0	0	0	0		//	모든 원소 저항률 -3%																														
//	52039	1013	3	20105	1	1	405315	167	0	0	0	302	5	1000	0	10	0	2	-30	2100	0	175	2	5	1000	0	9	200	1	20	2100	2000	101		//	모든 원소 저항률 -3% & 상처 피해 +20																														
//	52040	1013	3	20105	1	0	405313	167	0	0	0	302	5	1000	0	10	0	2	-60	2100	0	175	0	0	0	0	0	0	0	0	0	0	0		//	모든 원소 저항률 -6%																														
//	52041	1013	3	20105	1	1	405357	167	0	0	0	302	5	1000	0	10	0	2	-60	2100	0	175	2	5	1000	0	9	200	1	50	2100	2000	101		//	모든 원소 저항률 -6% & 상처 피해 +50																														
//	52042	1013	3	20105	1	0	405438	166	0	0	0	302	5	1000	0	10	0	2	-100	2100	0	175	0	0	0	0	0	0	0	0	0	0	0		//	모든 원소 저항률 -10%																														
//	52043	1013	3	20105	1	1	405444	166	0	0	0	302	5	1000	0	10	0	2	-100	2100	0	175	2	5	1000	0	9	200	1	100	2100	2000	101		//	모든 원소 저항률 -10% & 상처 피해 +100																														
//	51432	1014	1	20105	1	0	405584	167	0	0	0	345	7	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	HP 소모량 +5%																														
//	51433	1014	1	20105	1	0	405585	167	0	0	0	345	7	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	HP 소모량 +10%																														
//	51434	1014	1	20105	1	0	405586	167	0	0	0	345	7	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	HP 소모량 +15%																														
//	51435	1014	1	20105	1	0	405756	167	0	0	0	345	7	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	HP 소모량 +20%																														
//	51436	1014	1	20105	1	0	405757	166	0	0	0	345	7	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	HP 소모량 +25%																														
//	51437	1014	1	20105	1	0	405758	166	0	0	0	345	7	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	HP 소모량 +30%																														
//	51438	1014	2	20105	1	0	405759	167	0	0	0	111	7	0	0	0	1	0	0	1000	0	218	0	0	0	0	0	0	0	0	0	0	0		//	마법쉴드 지속시간 +1초																														
//	51439	1014	2	20105	1	0	405760	167	0	0	0	111	7	0	0	0	1	0	0	2000	0	218	0	0	0	0	0	0	0	0	0	0	0		//	마법쉴드 지속시간 +2초																														
//	51440	1014	2	20105	1	0	405761	166	0	0	0	111	7	0	0	0	1	0	0	3000	0	218	0	0	0	0	0	0	0	0	0	0	0		//	마법쉴드 지속시간 +3초																														
//	51441	1014	2	20105	1	0	405762	167	0	0	0	28	7	0	0	0	0	0	0	1000	0	312	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 증가 지속시간 +1초																														
//	51442	1014	2	20105	1	0	405763	167	0	0	0	28	7	0	0	0	0	0	0	2000	0	312	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 증가 지속시간 +2초																														
//	51443	1014	2	20105	1	0	405764	166	0	0	0	28	7	0	0	0	0	0	0	3000	0	312	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 증가 지속시간 +3초																														
//	51444	1014	3	20105	1	1	405765	167	0	0	0	111	7	0	0	0	1	0	0	1000	0	218	111	7	0	0	0	1	200	0	0	0	218		//	마법쉴드 지속시간 +1초 & 마법쉴드 흡수량 +20%																														
//	51445	1014	3	20105	1	1	405766	167	0	0	0	111	7	0	0	0	1	0	0	2000	0	218	111	7	0	0	0	1	200	0	0	0	218		//	마법쉴드 지속시간 +2초 & 마법쉴드 흡수량 +20%																														
//	51446	1014	3	20105	1	1	405767	166	0	0	0	111	7	0	0	0	1	0	0	3000	0	218	111	7	0	0	0	1	200	0	0	0	218		//	마법쉴드 지속시간 +3초 & 마법쉴드 흡수량 +20%																														
//	51447	1014	3	20105	1	1	405768	167	0	0	0	28	7	0	0	0	0	0	0	1000	0	312	28	7	0	0	0	0	0	100	0	0	312		//	스킬 피해량 증가 지속시간 +1초 & 스킬 피해량 증가 +10%																														
//	51448	1014	3	20105	1	1	405769	167	0	0	0	28	7	0	0	0	0	0	0	2000	0	312	28	7	0	0	0	0	0	100	0	0	312		//	스킬 피해량 증가 지속시간 +2초 & 스킬 피해량 증가 +10%																														
//	51449	1014	3	20105	1	1	405770	166	0	0	0	28	7	0	0	0	0	0	0	3000	0	312	28	7	0	0	0	0	0	100	0	0	312		//	스킬 피해량 증가 지속시간 +3초 & 스킬 피해량 증가 +10%																														
//	51450	1010	1	20105	1	0	405501	167	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +1미터																														
//	51451	1010	1	20105	1	0	405503	167	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +2미터																														
//	51452	1010	1	20105	1	0	405505	167	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +3미터																														
//	51453	1010	1	20105	1	0	405506	167	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +4미터																														
//	51454	1010	1	20105	1	0	405507	166	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +5미터																														
//	51455	1010	1	20105	1	0	405508	166	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +7미터																														
//	51456	1010	2	20105	1	0	405560	167	0	0	0	1	1	0	0	9	3	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +5%																														
//	51457	1010	2	20105	1	0	405561	167	0	0	0	1	1	0	0	9	3	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +10%																														
//	51458	1010	2	20105	1	0	405562	166	0	0	0	1	1	0	0	9	3	853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +15%																														
//	51459	1010	2	20105	1	0	405551	167	0	0	0	100	1	0	0	0	0	0	0	300	0	3	0	0	0	0	0	0	0	0	0	0	0		//	다운 지속시간 +0.3초																														
//	51460	1010	2	20105	1	0	405552	167	0	0	0	100	1	0	0	0	0	0	0	600	0	3	0	0	0	0	0	0	0	0	0	0	0		//	다운 지속시간 +0.6초																														
//	51461	1010	2	20105	1	0	405553	166	0	0	0	100	1	0	0	0	0	0	0	1000	0	3	0	0	0	0	0	0	0	0	0	0	0		//	다운 지속시간 +1초																														
//	51462	1010	3	20105	1	1	405771	167	0	0	0	1	1	0	0	9	3	853	0	0	0	0	2	1	1000	0	9	200	1	200	5000	1000	144		//	스킬 피해량 +15% & 고통 : 100% 확률로 5초동안 피해 200																														
//	51463	1010	3	20105	1	1	405772	167	0	0	0	1	1	0	0	9	3	1137	0	0	0	0	2	1	1000	0	9	200	1	200	5000	1000	144		//	스킬 피해량 +20% & 고통 : 100% 확률로 5초동안 피해 200																														
//	51464	1010	3	20105	1	1	405773	166	0	0	0	1	1	0	0	9	3	1421	0	0	0	0	2	1	1000	0	9	200	1	200	5000	1000	144		//	스킬 피해량 +25% & 고통 : 100% 확률로 5초동안 피해 200																														
//	51465	1010	3	20105	1	1	405774	167	0	0	0	1	1	0	0	9	3	853	0	0	0	0	14	1	1000	0	9	0	2	-300	5000	0	105		//	스킬 피해량 +15% & 약체: 100% 확률로 5초동안 방어력 -30%																														
//	51466	1010	3	20105	1	1	405775	167	0	0	0	1	1	0	0	9	3	1137	0	0	0	0	14	1	1000	0	9	0	2	-300	5000	0	105		//	스킬 피해량 +20% & 약체: 100% 확률로 5초동안 방어력 -30%																														
//	51467	1010	3	20105	1	1	405776	166	0	0	0	1	1	0	0	9	3	1421	0	0	0	0	14	1	1000	0	9	0	2	-300	5000	0	105		//	스킬 피해량 +25% & 약체: 100% 확률로 5초동안 방어력 -30%																														
//	52044	1027	1	20105	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +1																														
//	52045	1027	1	20105	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +2																														
//	52046	1027	1	20105	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +3																														
//	52047	1027	1	20105	1	0	405347	167	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 범위 +1미터																														
//	52048	1027	1	20105	1	0	405348	167	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 범위 +2미터																														
//	52049	1027	1	20105	1	0	405349	166	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 범위 +3미터																														
//	52050	1027	2	20105	1	0	405270	167	0	0	0	14	6	1000	0	9	0	2	30	2100	0	966	0	0	0	0	0	0	0	0	0	0	0		//	기본 방어력 +3%																														
//	52051	1027	2	20105	1	0	405271	167	0	0	0	14	6	1000	0	9	0	2	60	2100	0	966	0	0	0	0	0	0	0	0	0	0	0		//	기본 방어력 +6%																														
//	52052	1027	2	20105	1	0	405269	166	0	0	0	14	6	1000	0	9	0	2	100	2100	0	966	0	0	0	0	0	0	0	0	0	0	0		//	기본 방어력 +10%																														
//	52053	1027	2	20105	1	0	404228	167	0	0	0	344	6	0	0	0	0	0	1	0	0	279	0	0	0	0	0	0	0	0	0	0	0		//	피해 디버프 저항률 +1%																														
//	52054	1027	2	20105	1	0	404229	167	0	0	0	344	6	0	0	0	0	0	3	0	0	279	0	0	0	0	0	0	0	0	0	0	0		//	피해 디버프 저항률 +3%																														
//	52055	1027	2	20105	1	0	404230	166	0	0	0	344	6	0	0	0	0	0	5	0	0	279	0	0	0	0	0	0	0	0	0	0	0		//	피해 디버프 저항률 +5%																														
//	52056	1027	3	20105	1	0	405311	167	0	0	0	302	6	1000	0	10	0	2	30	2100	0	217	0	0	0	0	0	0	0	0	0	0	0		//	모든 원소 저항률 +3%																														
//	52057	1027	3	20105	1	1	405312	167	0	0	0	302	6	1000	0	10	0	2	30	2100	0	217	5	6	1000	0	0	0	1	30	2100	0	187		//	모든 원소 저항률 +3% & HP 회복 +30																														
//	52058	1027	3	20105	1	0	405310	167	0	0	0	302	6	1000	0	10	0	2	60	2100	0	217	0	0	0	0	0	0	0	0	0	0	0		//	모든 원소 저항률 +6%																														
//	52059	1027	3	20105	1	1	405245	167	0	0	0	302	6	1000	0	10	0	2	60	2100	0	217	5	6	1000	0	0	0	1	60	2100	0	187		//	모든 원소 저항률 +6% & HP 회복 +60																														
//	52060	1027	3	20105	1	0	405247	166	0	0	0	302	6	1000	0	10	0	2	100	2100	0	217	0	0	0	0	0	0	0	0	0	0	0		//	모든 원소 저항률 +10%																														
