//2															0:아이템직접추가	4:아이템추가(기간제설정)																				
//	Version	0.0.1.0													1:램덤(아이템코드연결)																					
//		42396.9458	"보상스크립트에서선택보상을랜덤방식,즉DropRatioInfo스크립트에서참조할경우,돈과관련된값(Money1,Money2…)은반드시0으로설정하여야한다."												2:아이템코드연결																					
//		매크로사용법은Ctrl+Shift+A키입니다.													3:드랍코드연결																					
//															4:아이템코드연결(기간제아이템)																					
//	기본정보			고정보상		1002	1002	1103	1103	1103					선택보상																					
//	인덱스	설명	설명코드	경험치	하임	베타키사용유무	코인	칭호	평판코드	평판포인트	카오감소시간	고정아템	타입	스킬ID	참조방식	선택개수	선택아템1	아이템타입1	시간설정1	선택아템2	아이템타입2	시간설정2	선택아템3	아이템타입3	시간설정3	선택아템4	아이템타입4	시간설정4	선택아템5	아이템타입5	시간설정5					
	Index	Description	DescriptionCode	Exp	Hime	BetaKeyCode	Coin	Title	ReputeCode	ReputePoint	ChaoTime	Fixed_IC	IGtype	Skill	ReferenceType	Select_Num	Sel_IC1	IGtype1	TimeLimit1	Sel_IC2	IGtype2	TimeLimit2	Sel_IC3	IGtype3	TimeLimit3	Sel_IC4	IGtype4	TimeLimit4	Sel_IC5	IGtype5	TimeLimit5	FieldEnd				
	60233	트링겔의기막힌요리법	0	5000000	40000	0	0	0	7	100	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60234	트링겔의기막힌요리법	0	5000000	40000	0	0	0	7	100	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60235	도난당한트링겔도서꾸러미	0	5000000	40000	0	0	0	7	100	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60236	신속배달	0	5000000	40000	0	0	0	7	100	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60237	신속배달	0	5000000	40000	0	0	0	7	100	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60238	연체가뭐길래	0	5000000	40000	0	0	0	7	100	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60239	연체가뭐길래	0	5000000	40000	0	0	0	7	100	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60240	발굴?발굴!	0	5000000	40000	0	0	0	8	100	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60241	배신자에게피의복수를	0	5000000	40000	0	0	0	8	100	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60242	영광의해방군	0	5000000	40000	0	0	0	8	100	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60243	지하수로탐색-동쪽미로의지하수로	0	5000000	40000	0	0	0	8	100	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60244	지하수로탐색-혼란의통로	0	5000000	40000	0	0	0	8	100	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60245	지하수로탐색-미완의기념관	0	5000000	40000	0	0	0	8	100	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//1103일일퀘스트_에텔레인																			0			0			0			0			0					
	60246	일간'에텔레인의회'최신호전달-에텔레인경비단	0	5000000	40000	0	0	0	9	170	0	41005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60247	일간'에텔레인의회'최신호전달-에텔레인경비단	0	5000000	40000	0	0	0	9	170	0	41005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60248	일간'에텔레인의회'최신호전달-에텔레인경비단	0	5000000	40000	0	0	0	9	170	0	41005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60249	일간'에텔레인의회'최신호전달-연금술의회	0	5000000	40000	0	0	0	9	170	0	41005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60250	일간'에텔레인의회'최신호전달-연금술의회	0	5000000	40000	0	0	0	9	170	0	41005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60251	일간'에텔레인의회'최신호전달-연금술의회	0	5000000	40000	0	0	0	9	170	0	41005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60252	일간'에텔레인의회'최신호전달-무역연합	0	5000000	40000	0	0	0	9	170	0	41005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60253	일간'에텔레인의회'최신호전달-무역연합	0	5000000	40000	0	0	0	9	170	0	41005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60254	일간'에텔레인의회'최신호전달-무역연합	0	5000000	40000	0	0	0	9	170	0	41005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60255	에텔레인경비단장비보충	0	5000000	40000	0	0	0	10	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60256	두솥도시락	0	5000000	40000	0	0	0	10	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60257	진짜피로회복제는여기도있습니다.	0	5000000	40000	0	0	0	10	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60258	명령서전달-요새의성역	0	5000000	40000	0	0	0	10	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60259	명령서전달-에텔레인결혼식장	0	5000000	40000	0	0	0	10	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60260	명령서전달-카르완의분화구	0	5000000	40000	0	0	0	10	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60261	잃어버린고룡	0	5000000	40000	0	0	0	11	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60262	잃어버린고룡	0	5000000	40000	0	0	0	11	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60263	잃어버린고룡	0	5000000	40000	0	0	0	11	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60264	포톤의연금술사-에드워드포톤	0	5000000	40000	0	0	0	11	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60265	연금술의이해	0	5000000	40000	0	0	0	11	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60266	등가교환의법칙	0	5000000	40000	0	0	0	11	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60267	무역길탈환	0	5000000	40000	0	0	0	12	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60268	무역길탈환	0	5000000	40000	0	0	0	12	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60269	무역길탈환	0	5000000	40000	0	0	0	12	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60270	위험한무역	0	5000000	40000	0	0	0	12	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60271	위험한무역	0	5000000	40000	0	0	0	12	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60272	위험한무역	0	5000000	40000	0	0	0	12	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//1103일일퀘스트_아이올트공동묘지																			0			0			0			0			0					
	60273	허물어진성재건공사	0	5000000	40000	0	0	0	13	200	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60274	무통의묘지	0	5000000	40000	0	0	0	13	200	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60275	맑고투영한식수	0	5000000	40000	0	0	0	13	200	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60276	아직온기가남은도시락	0	5000000	40000	0	0	0	14	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60277	아직온기가남은도시락	0	5000000	40000	0	0	0	14	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60278	아직온기가남은도시락	0	5000000	40000	0	0	0	14	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60279	죽은마법사의위협	0	5000000	40000	0	0	0	14	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60280	죽은전사의위협	0	5000000	40000	0	0	0	14	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60281	죽은시민의위협	0	5000000	40000	0	0	0	14	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60282	아이올트경비단의상조	0	5000000	40000	0	0	0	15	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60283	아이올트경비단의상조	0	5000000	40000	0	0	0	15	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60284	아이올트경비단의상조	0	5000000	40000	0	0	0	15	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60285	사과농장의상조	0	5000000	40000	0	0	0	15	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60286	본격발굴!'탐사단의상조	0	5000000	40000	0	0	0	15	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60287	천국의문'비품수거	0	5000000	40000	0	0	0	15	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60288	불편한묘지	0	5000000	40000	0	0	0	15	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60289	소소한예의	0	5000000	40000	0	0	0	15	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60290	대지의마음	0	5000000	40000	0	0	0	16	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60291	작물의마음	0	5000000	40000	0	0	0	16	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60292	농부의마음	0	5000000	40000	0	0	0	16	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60293	전문가가말하는맛의비밀	0	5000000	40000	0	0	0	16	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60294	명인이말하는맛의비밀	0	5000000	40000	0	0	0	16	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60295	마법의감미료	0	5000000	40000	0	0	0	16	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60296	마법의합성첨가제	0	5000000	40000	0	0	0	16	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60297	훼손된화석	0	5000000	40000	0	0	0	17	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60298	훼손된화석	0	5000000	40000	0	0	0	17	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60299	본격발굴!아이올트의유적	0	5000000	40000	0	0	0	17	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60300	사과농장의비밀	0	5000000	40000	0	0	0	17	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60301	천국의문의비밀	0	5000000	40000	0	0	0	17	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60302	본격발굴!'탐사단?	0	5000000	40000	0	0	0	17	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60303	본격발굴!'탐사단??	0	5000000	40000	0	0	0	17	130	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//1103일일퀘스트_오크라																			0			0			0			0			0					
	60304	크롤리버사의서신	0	5000000	50000	0	0	0	18	150	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60305	크롤리버사의서신	0	5000000	50000	0	0	0	18	150	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60306	크롤리버사의지령	0	5000000	50000	0	0	0	18	150	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60307	크롤리버사의지령	0	5000000	50000	0	0	0	18	150	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60308	실험부작용:실험체No.4885	0	5000000	40000	0	0	0	20	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60309	실험부작용:실험체No.9	0	5000000	40000	0	0	0	20	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60310	실험결과보고	0	5000000	40000	0	0	0	20	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60311	실험재료보충	0	5000000	40000	0	0	0	20	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60312	별의재료빌리기	0	5000000	40000	0	0	0	20	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60313	늪지대의재료빌리기	0	5000000	40000	0	0	0	20	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60314	포로심문	0	5000000	40000	0	0	0	22	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60315	포로심문	0	5000000	40000	0	0	0	22	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60316	포로심문	0	5000000	40000	0	0	0	22	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60317	심문결과보고	0	5000000	40000	0	0	0	22	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60318	은밀한정찰	0	5000000	40000	0	0	0	22	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60319	은밀한첩보	0	5000000	40000	0	0	0	22	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60320	은밀한실험	0	5000000	40000	0	0	0	22	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60321	검은에테르정화명령	0	5000000	50000	0	0	0	0	0	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60322	들리지않는진심	0	5000000	50000	0	0	0	19	150	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60323	간때문이야.	0	5000000	50000	0	0	0	19	150	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60324	하늘살피기	0	5000000	40000	0	0	0	21	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60325	불길한별	0	5000000	40000	0	0	0	21	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60326	천문대보수작업	0	5000000	40000	0	0	0	21	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60327	크게될씨앗	0	5000000	40000	0	0	0	0	0	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60328	[오늘의운세]별자리운세배달	0	5000000	40000	0	0	0	21	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60329	[오늘의운세]별자리운세배달	0	5000000	40000	0	0	0	21	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60330	[오늘의운세]별자리운세배달	0	5000000	40000	0	0	0	21	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60331	네벨의늪지대정화작업	0	5000000	40000	0	0	0	23	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60332	늪지대정화제제작	0	5000000	40000	0	0	0	23	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60333	새로운역병균조사	0	5000000	40000	0	0	0	23	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60334	경과보고	0	5000000	40000	0	0	0	23	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60335	이건글로보는피로회복제	0	5000000	40000	0	0	0	23	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60336	[긴급공지]늪지대통과주의령!	0	5000000	40000	0	0	0	23	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60337	아마도그들에겐필요없는것이리라	0	5000000	40000	0	0	0	24	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60338	아마도그들에겐필요없는것이리라	0	5000000	40000	0	0	0	24	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60339	아마도그들에겐필요없는것이리라	0	5000000	40000	0	0	0	24	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60340	진품가품	0	5000000	40000	0	0	0	24	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60341	진품가품	0	5000000	40000	0	0	0	24	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60342	진품가품	0	5000000	40000	0	0	0	24	120	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60343	아르도르원정대정예용사자격증서	90991	5000000	1000000	0	0	0	0	0	0	0	0	0	2	1	7123	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
//1103미션_일일퀘스트																			0			0			0			0			0					
//	60344	[오늘의미션]불길한소문	0	41957	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60345	[오늘의미션]강철야수부족의음모	0	41957	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60346	[오늘의미션]음모의분쇄	0	41957	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60347	[오늘의미션]야수들의숲	0	41957	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60348	[오늘의미션]숨겨진길	0	179360	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60349	[오늘의미션]에텔레인진입로	0	179360	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60350	[오늘의미션]시겔기사단의묘지	0	179360	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60351	[오늘의미션]에텔레인지하수로	0	179360	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60352	[오늘의미션]대지의시련	0	179360	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60353	[오늘의미션]제국전령제지	0	637730	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60354	[오늘의미션]성외곽에서의전투	0	637730	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60355	[오늘의미션]설원2차진격	0	637730	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60356	[오늘의미션]얼어붙은궁전	0	637730	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60357	[오늘의미션]물의시련	0	637730	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60358	[오늘의미션]계곡입구정찰	0	674142	40000	0	0	0	0	0	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60359	[오늘의미션]추격의실마리	0	674142	40000	0	0	0	0	0	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60360	[오늘의미션]용족수장구출	0	674142	40000	0	0	0	0	0	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60361	[오늘의미션]용족의계곡	0	674142	40000	0	0	0	0	0	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60362	[오늘의미션]불의시련	0	674142	40000	0	0	0	0	0	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60363	[오늘의미션]대제례추적	0	2511708	50000	0	0	0	0	0	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60364	[오늘의미션]숨겨진위험	0	2511708	50000	0	0	0	0	0	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60365	[오늘의미션]암흑의전당을향해	0	2511708	50000	0	0	0	0	0	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60366	[오늘의미션]어둠의제단	0	2511708	50000	0	0	0	0	0	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60367	[오늘의미션]아이올트공동묘지	0	2511708	50000	0	0	0	0	0	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60368	[오늘의미션]바람의시련	0	2511708	50000	0	0	0	0	0	0	41005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60369	[오늘의미션]오염된성소	0	120729556	50000	0	0	0	0	0	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60370	[오늘의미션]검은에테르의정체	0	120729556	50000	0	0	0	0	0	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60371	[오늘의미션]절망의부활의식	0	120729556	50000	0	0	0	0	0	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60372	[오늘의미션]헬론의성	0	120729556	50000	0	0	0	0	0	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60373	[오늘의미션]붕괴된에텔레인	0	120729556	50000	0	0	0	0	0	0	41005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60374	[오늘의미션]1차거점확보	0	413653875	50000	0	0	0	0	0	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60375	[오늘의미션]힘의싸움	0	413653875	50000	0	0	0	0	0	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60376	[오늘의미션]녹음의대지	0	413653875	50000	0	0	0	0	0	0	41006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	60377	[오늘의미션]어둠의시련	0	413653875	50000	0	0	0	0	0	0	41006	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//익스트림챌린지																			0			0			0			0			0					
	60378	강해지는법	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60379	어쩌면치료사비나요가	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60380	아마도사냥꾼페드투라면	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60381	혹시차야라면	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60382	악사의노래	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60383	소실된비법	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60384	악몽의시련	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60385	자격의증명-야수들의숲	0	41957	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60386	자격의증명-에텔레인지하수로	0	179360	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60387	자격의증명-얼어붙은궁전	0	637730	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60388	자격의증명-용족의계곡	0	674142	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60389	자격의증명-아이올트공동묘지	0	2511708	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60390	자격의증명-헬론의성	0	120729556	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60391	자격의증명-녹음의대지	0	413653875	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60392	자격의증명-정령들의쉼터	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60393	자격의증명-보아레스산맥	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60394	자격의증명-생명의협곡	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60395	[악몽의시련]야수들의숲	0	0	50000	0	0	0	0	0	0	41391	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60396	[악몽의시련]에텔레인지하수로	0	0	50000	0	0	0	0	0	0	41391	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60397	[악몽의시련]얼어붙은궁전	0	0	50000	0	0	0	0	0	0	41391	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60398	[악몽의시련]용족의계곡	0	0	50000	0	0	0	0	0	0	41391	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	60399	[악몽의시련]아이올트공동묘지	0	0	50000	0	0	0	0	0	0	41391	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
