//서버저장 메모리를 줄이기 위한 스크립트					
//모든 랜덤옵션 스크립트를 요약한 것으로 서버 저장시 Key 값을 바탕으로 저장함으로써 저장메모리를 줄이기 위한 스크립트					
// 1~4095					
//순서					
//일반 key 1 ~ 2000					
Key	OptionTypeIndex	OptionTypeOrder	ValueIndex	ValueOrder	FieldEnd
3088	3119	1	2217	3	
3089	3119	1	2217	4	
3090	3119	1	2217	5	
3091	3120	1	2218	1	
3092	3120	1	2218	2	
3093	3120	1	2218	3	
3094	3120	1	2218	4	
3095	3120	1	2218	5	
3096	3121	1	2219	1	
3097	3121	1	2219	2	
3098	3121	1	2219	3	
3099	3121	1	2219	4	
3100	3121	1	2219	5	
3101	3122	1	2220	1	
3102	3122	1	2220	2	
3103	3122	1	2220	3	
3104	3122	1	2220	4	
3105	3122	1	2220	5	
3106	3123	1	2221	1	
3107	3123	1	2221	2	
3108	3123	1	2221	3	
3109	3123	1	2221	4	
3110	3123	1	2221	5	
3111	3124	1	2222	1	
3112	3124	1	2222	2	
3113	3124	1	2222	3	
3114	3124	1	2222	4	
3115	3124	1	2222	5	
3116	3125	1	2223	1	
3117	3125	1	2223	2	
3118	3125	1	2223	3	
3119	3125	1	2223	4	
3120	3125	1	2223	5	
3121	3126	1	2224	1	
3122	3126	1	2224	2	
3123	3126	1	2224	3	
3124	3126	1	2224	4	
3125	3126	1	2224	5	
3126	3127	1	2225	1	
3127	3127	1	2225	2	
3128	3127	1	2225	3	
3129	3127	1	2225	4	
3130	3127	1	2225	5	
3131	3128	1	2226	1	
3132	3128	1	2226	2	
3133	3128	1	2226	3	
3134	3128	1	2226	4	
3135	3128	1	2226	5	
3136	31	1	19	1	
3137	31	1	19	2	
3138	31	1	19	3	
3139	31	1	19	4	
3140	31	1	19	5	
3141	32	1	20	1	
3142	32	1	20	2	
3143	32	1	20	3	
3144	32	1	20	4	
3145	32	1	20	5	
3146	33	1	1016	1	
3147	33	1	1016	2	
3148	33	1	1016	3	
3149	33	1	1016	4	
3150	33	1	1016	5	
3151	34	1	1320	1	
3152	34	1	1320	2	
3153	34	1	1320	3	
3154	34	1	1320	4	
3155	34	1	1320	5	
3156	1358	1	1996	1	
3157	1359	1	1997	1	
3158	1360	1	1995	1	
3159	3129	1	2227	1	
3160	3129	1	2227	2	
3161	3129	1	2227	3	
3162	3129	1	2227	4	
3163	3129	1	2227	5	
3164	3130	1	2228	1	
3165	3130	1	2228	2	
3166	3130	1	2228	3	
3167	3130	1	2228	4	
3168	3130	1	2228	5	
3169	3131	1	2229	1	
3170	3131	1	2229	2	
3171	3131	1	2229	3	
3172	3131	1	2229	4	
3173	3131	1	2229	5	
3174	3132	1	2230	1	
3175	3132	1	2230	2	
3176	3132	1	2230	3	
3177	3132	1	2230	4	
3178	3132	1	2230	5	
3179	3133	1	2231	1	
3180	3133	1	2231	2	
3181	3133	1	2231	3	
3182	3133	1	2231	4	
3183	3133	1	2231	5	
3184	3134	1	2232	1	
3185	3134	1	2232	2	
3186	3134	1	2232	3	
3187	3134	1	2232	4	
3188	3134	1	2232	5	
3189	3135	1	2233	1	
3190	3135	1	2233	2	
3191	3135	1	2233	3	
3192	3135	1	2233	4	
3193	3135	1	2233	5	
3194	3136	1	2234	1	
3195	3136	1	2234	2	
3196	3136	1	2234	3	
3197	3136	1	2234	4	
3198	3136	1	2234	5	
3199	3137	1	2235	1	
3200	3137	1	2235	2	
3201	3137	1	2235	3	
3202	3137	1	2235	4	
3203	3137	1	2235	5	
3204	3138	1	2236	1	
3205	3138	1	2236	2	
3206	3138	1	2236	3	
3207	3138	1	2236	4	
3208	3138	1	2236	5	
3209	3139	1	2237	1	
3210	3139	1	2237	2	
3211	3139	1	2237	3	
3212	3139	1	2237	4	
3213	3139	1	2237	5	
3214	3140	1	2238	1	
3215	3140	1	2238	2	
3216	3140	1	2238	3	
3217	3140	1	2238	4	
3218	3140	1	2238	5	
3219	3141	1	2239	1	
3220	3141	1	2239	2	
3221	3141	1	2239	3	
3222	3141	1	2239	4	
3223	3141	1	2239	5	
3224	3142	1	2240	1	
3225	3142	1	2240	2	
3226	3142	1	2240	3	
3227	3142	1	2240	4	
3228	3142	1	2240	5	
3229	3143	1	2241	1	
3230	3143	1	2241	2	
3231	3143	1	2241	3	
3232	3143	1	2241	4	
3233	3143	1	2241	5	
3234	3144	1	2242	1	
3235	3144	1	2242	2	
3236	3144	1	2242	3	
3237	3144	1	2242	4	
3238	3144	1	2242	5	
3239	2304	1	2243	1	
3240	2304	1	2243	2	
3241	2304	1	2243	3	
3242	2304	1	2243	4	
3243	2304	1	2243	5	
3244	2304	2	2243	1	
3245	2304	2	2243	2	
3246	2304	2	2243	3	
3247	2304	2	2243	4	
3248	2304	2	2243	5	
3249	2304	3	2243	1	
3250	2304	3	2243	2	
3251	2304	3	2243	3	
3252	2304	3	2243	4	
3253	2304	3	2243	5	
3254	2304	4	2243	1	
3255	2304	4	2243	2	
3256	2304	4	2243	3	
3257	2304	4	2243	4	
3258	2304	4	2243	5	
3259	2304	5	2243	1	
3260	2304	5	2243	2	
3261	2304	5	2243	3	
3262	2304	5	2243	4	
3263	2304	5	2243	5	
3264	2305	1	2244	1	
3265	2305	1	2244	2	
3266	2305	1	2244	3	
3267	2305	1	2244	4	
3268	2305	1	2244	5	
3269	2305	2	2244	1	
3270	2305	2	2244	2	
3271	2305	2	2244	3	
3272	2305	2	2244	4	
3273	2305	2	2244	5	
3274	2306	1	1021	1	
3275	2306	1	1021	2	
3276	2306	1	1021	3	
3277	2306	1	1021	4	
3278	2306	1	1021	5	
3279	2306	2	1021	1	
3280	2306	2	1021	2	
3281	2306	2	1021	3	
3282	2306	2	1021	4	
3283	2306	2	1021	5	
3284	2306	3	1021	1	
3285	2306	3	1021	2	
3286	2306	3	1021	3	
3287	2306	3	1021	4	
3288	2306	3	1021	5	
3289	3145	1	2245	1	
3290	3145	1	2245	2	
3291	3145	1	2245	3	
3292	3145	1	2245	4	
3293	3145	1	2245	5	
3294	3146	1	2246	1	
3295	3146	1	2246	2	
3296	3146	1	2246	3	
3297	3146	1	2246	4	
3298	3146	1	2246	5	
3299	3147	1	2247	1	
3300	35	1	21	1	
3301	35	1	21	2	
3302	35	1	21	3	
3303	35	1	21	4	
3304	35	1	21	5	
3305	36	1	22	1	
3306	36	1	22	2	
3307	36	1	22	3	
3308	36	1	22	4	
3309	36	1	22	5	
3310	37	1	23	1	
3311	37	1	23	2	
3312	37	1	23	3	
3313	37	1	23	4	
3314	37	1	23	5	
3315	38	1	1324	1	
3316	38	1	1324	2	
3317	38	1	1324	3	
3318	38	1	1324	4	
3319	38	1	1324	5	
3320	3148	1	2248	1	
3321	3148	1	2248	2	
3322	3148	1	2248	3	
3323	3148	1	2248	4	
3324	3148	1	2248	5	
3325	3149	1	2249	1	
3326	3149	1	2249	2	
3327	3149	1	2249	3	
3328	3149	1	2249	4	
3329	3149	1	2249	5	
3330	3150	1	2250	1	
3331	3150	1	2250	2	
3332	3150	1	2250	3	
3333	3150	1	2250	4	
3334	3150	1	2250	5	
3335	3150	2	2250	1	
3336	3150	2	2250	2	
3337	3150	2	2250	3	
3338	3150	2	2250	4	
3339	3150	2	2250	5	
3340	3150	3	2250	1	
3341	3150	3	2250	2	
3342	3150	3	2250	3	
3343	3150	3	2250	4	
3344	3150	3	2250	5	
3345	3150	4	2250	1	
3346	3150	4	2250	2	
3347	3150	4	2250	3	
3348	3150	4	2250	4	
3349	3150	4	2250	5	
3350	3150	5	2250	1	
3351	3150	5	2250	2	
3352	3150	5	2250	3	
3353	3150	5	2250	4	
3354	3150	5	2250	5	
3355	3150	6	2250	1	
3356	3150	6	2250	2	
3357	3150	6	2250	3	
3358	3150	6	2250	4	
3359	3150	6	2250	5	
3360	3150	7	2250	1	
3361	3150	7	2250	2	
3362	3150	7	2250	3	
3363	3150	7	2250	4	
3364	3150	7	2250	5	
3365	3150	8	2250	1	
3366	3150	8	2250	2	
3367	3150	8	2250	3	
3368	3150	8	2250	4	
3369	3150	8	2250	5	
3370	3150	9	2250	1	
3371	3150	9	2250	2	
3372	3150	9	2250	3	
3373	3150	9	2250	4	
3374	3150	9	2250	5	
3375	3151	1	2251	1	
3376	3151	1	2251	2	
3377	3151	1	2251	3	
3378	3151	1	2251	4	
3379	3151	1	2251	5	
3380	3152	1	2252	1	
3381	3152	1	2252	2	
3382	3152	1	2252	3	
3383	3152	1	2252	4	
3384	3152	1	2252	5	
3385	3153	1	2253	1	
3386	3153	1	2253	2	
3387	3153	1	2253	3	
3388	3153	1	2253	4	
3389	3153	1	2253	5	
3390	3154	1	2254	1	
3391	3155	1	2255	1	
3392	3156	1	2256	1	
3393	3157	1	2257	1	
3394	3157	1	2257	2	
3395	3157	1	2257	3	
3396	3157	1	2257	4	
3397	3157	1	2257	5	
3398	3157	2	2257	1	
3399	3157	2	2257	2	
3400	3157	2	2257	3	
3401	3157	2	2257	4	
3402	3157	2	2257	5	
3403	3158	1	2258	1	
3404	3158	1	2258	2	
3405	3158	1	2258	3	
3406	3158	1	2258	4	
3407	3158	1	2258	5	
3408	3158	2	2258	1	
3409	3158	2	2258	2	
3410	3158	2	2258	3	
3411	3158	2	2258	4	
3412	3158	2	2258	5	
3413	3159	1	2259	1	
3414	3159	1	2259	2	
3415	3159	1	2259	3	
3416	3159	1	2259	4	
3417	3159	1	2259	5	
3418	3159	2	2259	1	
3419	3159	2	2259	2	
3420	3159	2	2259	3	
3421	3159	2	2259	4	
3422	3159	2	2259	5	
3423	3159	3	2259	1	
3424	3159	3	2259	2	
3425	3159	3	2259	3	
3426	3159	3	2259	4	
3427	3159	3	2259	5	
3428	3159	4	2259	1	
3429	3159	4	2259	2	
3430	3159	4	2259	3	
3431	3159	4	2259	4	
3432	3159	4	2259	5	
3433	3159	5	2259	1	
3434	3159	5	2259	2	
3435	3159	5	2259	3	
3436	3159	5	2259	4	
3437	3159	5	2259	5	
3438	3160	1	2260	1	
3439	3160	1	2260	2	
3440	3160	1	2260	3	
3441	3160	1	2260	4	
3442	3160	1	2260	5	
3443	3160	2	2260	1	
3444	3160	2	2260	2	
3445	3160	2	2260	3	
3446	3160	2	2260	4	
3447	3160	2	2260	5	
3448	3160	3	2260	1	
3449	3160	3	2260	2	
3450	3160	3	2260	3	
3451	3160	3	2260	4	
3452	3160	3	2260	5	
3453	3160	4	2260	1	
3454	3160	4	2260	2	
3455	3160	4	2260	3	
3456	3160	4	2260	4	
3457	3160	4	2260	5	
3458	3160	5	2260	1	
3459	3160	5	2260	2	
3460	3160	5	2260	3	
3461	3160	5	2260	4	
3462	3160	5	2260	5	
3463	3161	1	2261	1	
3464	3161	1	2261	2	
3465	3161	1	2261	3	
3466	3161	1	2261	4	
3467	3161	1	2261	5	
3468	3162	1	2262	1	
3469	3162	1	2262	2	
3470	3162	1	2262	3	
3471	3162	1	2262	4	
3472	3162	1	2262	5	
3473	3163	1	2263	1	
3474	3163	1	2263	2	
3475	3163	1	2263	3	
3476	3163	1	2263	4	
3477	3163	1	2263	5	
3478	3164	1	2264	1	
3479	3164	1	2264	2	
3480	3164	1	2264	3	
3481	3164	1	2264	4	
3482	3164	1	2264	5	
3483	3164	2	2264	1	
3484	3164	2	2264	2	
3485	3164	2	2264	3	
3486	3164	2	2264	4	
3487	3164	2	2264	5	
3488	3165	1	2265	1	
3489	3165	1	2265	2	
3490	3165	1	2265	3	
3491	3165	1	2265	4	
3492	3165	1	2265	5	
3493	3166	1	2266	1	
3494	3166	1	2266	2	
3495	3166	1	2266	3	
3496	3166	1	2266	4	
3497	3166	1	2266	5	
3498	3167	1	2267	1	
3499	3167	1	2267	2	
3500	3167	1	2267	3	
3501	3167	1	2267	4	
3502	3167	1	2267	5	
3503	3168	1	2268	1	
3504	3168	1	2268	2	
3505	3168	1	2268	3	
3506	3168	1	2268	4	
3507	3168	1	2268	5	
3508	3169	1	2269	1	
3509	3169	1	2269	2	
3510	3169	1	2269	3	
3511	3169	1	2269	4	
3512	3169	1	2269	5	
3513	3170	1	1001	1	
3514	3170	1	1001	2	
3515	3170	1	1001	3	
3516	3170	1	1001	4	
3517	3170	1	1001	5	
3518	3171	1	1002	1	
3519	3171	1	1002	2	
3520	3171	1	1002	3	
3521	3171	1	1002	4	
3522	3171	1	1002	5	
3523	3172	1	1003	1	
3524	3172	1	1003	2	
3525	3172	1	1003	3	
3526	3172	1	1003	4	
3527	3172	1	1003	5	
3528	3173	1	1004	1	
3529	3173	1	1004	2	
3530	3173	1	1004	3	
3531	3173	1	1004	4	
3532	3173	1	1004	5	
3533	3174	1	1005	1	
3534	3174	1	1005	2	
3535	3174	1	1005	3	
3536	3174	1	1005	4	
3537	3174	1	1005	5	
3538	3175	1	1006	1	
3539	3175	1	1006	2	
3540	3175	1	1006	3	
3541	3175	1	1006	4	
3542	3175	1	1006	5	
3543	3176	1	1007	1	
3544	3176	1	1007	2	
3545	3176	1	1007	3	
3546	3176	1	1007	4	
3547	3176	1	1007	5	
3548	3177	1	1008	1	
3549	3177	1	1008	2	
3550	3177	1	1008	3	
3551	3177	1	1008	4	
3552	3177	1	1008	5	
3553	3178	1	1009	1	
3554	3178	1	1009	2	
3555	3178	1	1009	3	
3556	3178	1	1009	4	
3557	3178	1	1009	5	
3558	3179	1	1010	1	
3559	3179	1	1010	2	
3560	3179	1	1010	3	
3561	3179	1	1010	4	
3562	3179	1	1010	5	
3563	3180	1	1011	1	
3564	3180	1	1011	2	
3565	3180	1	1011	3	
3566	3180	1	1011	4	
3567	3180	1	1011	5	
3568	3181	1	1012	1	
3569	3181	1	1012	2	
3570	3181	1	1012	3	
3571	3181	1	1012	4	
3572	3181	1	1012	5	
3573	3182	1	1013	1	
3574	3182	1	1013	2	
3575	3182	1	1013	3	
3576	3182	1	1013	4	
3577	3182	1	1013	5	
3578	3183	1	1014	1	
3579	3183	1	1014	2	
3580	3183	1	1014	3	
3581	3183	1	1014	4	
3582	3183	1	1014	5	
3583	3184	1	1015	1	
3584	3184	1	1015	2	
3585	3184	1	1015	3	
3586	3184	1	1015	4	
3587	3184	1	1015	5	
3588	3185	1	1016	1	
3589	3185	1	1016	2	
3590	3185	1	1016	3	
3591	3185	1	1016	4	
3592	3185	1	1016	5	
3593	3186	1	1017	1	
3594	3186	1	1017	2	
3595	3186	1	1017	3	
3596	3186	1	1017	4	
3597	3186	1	1017	5	
3598	3187	1	1018	1	
3599	3187	1	1018	2	
3600	3187	1	1018	3	
3601	3187	1	1018	4	
3602	3187	1	1018	5	
