//			투사의엘리트1차 10000	무기 : 1										현재 각성 허용 한 레벨에 대한 메시지출력																
//			투사의엘리트2차 11000	갑옷 : 101																										
//			유니크1차  20000	프로텍터 : 201																										
//			유니크1.5차  21000	헬멧 : 301																										
//			유니크2차  22000	바지 : 401																										
//			엘리트1차 30000	부츠 : 501																										
//			엘리트1.5차 31000	장갑 : 601																										
//			엘리트2차 33000	벨트 : 701																							0 : 진화불가			
//				셔츠 : 801																							아이템코드 입력시 해당 아이템코드로 진화 가능			
//																		각성1레벨	각성2레벨	각성3레벨	각성4레벨	각성5레벨	각성6레벨	각성7레벨	각성8레벨	각성9레벨				
//	아이템코드	아이템명	각성구분	만능재료코드_1	만능재료코드_1수량	만능재료코드_2	만능재료코드_2수량	만능재료코드_3	만능재료코드_3수량	만능재료코드_4	만능재료코드_4수량	만능재료코드_5	만능재료코드_5수량	각성허용레벨	각성첨가제아이템코드	각성첨가제수량	성공확률	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	진화 아이템코드	진화첨가제아이템코드	진화첨가제 수량	진화성공확률
	ItemCode	ItemName	AwakeSeparation	AllroundMaterialCode1	AllroundMaterialCount1	AllroundMaterialCode2	AllroundMaterialCount2	AllroundMaterialCode3	AllroundMaterialCount3	AllroundMaterialCode4	AllroundMaterialCount4	AllroundMaterialCode5	AllroundMaterialCount5	AwakeLimitLevel	AdditiveItemCode	AdditiveCount	ProbabilitySuccess	OptionParam1	OptionParam2	OptionParam3	OptionParam4	OptionParam5	OptionParam6	OptionParam7	OptionParam8	OptionParam9	EvolutionItemCode	EvolutionAdditiveItemCode	EvolutionAdditiveItemCount	EvolutionProbabilitySuccess
	51251	미카르_헬멧_섀도우	445	6066	14	4462	1	4521	1	0	0	0	0	9	4403	3	100	49	59	71	85	102	123	148	175	212	51489	4423	1	100
	51252	미카르_바지_섀도우	446	6066	18	4463	1	4522	1	0	0	0	0	9	4403	3	100	42	50	60	73	87	105	126	150	181	51490	4423	1	100
	51253	미카르_부츠_섀도우	447	6066	10	4464	1	4523	1	0	0	0	0	9	4403	3	100	35	42	50	61	73	88	105	125	151	51491	4423	1	100
	51254	미카르_장갑_섀도우	448	6066	10	4465	1	4524	1	0	0	0	0	9	4403	3	100	28	34	40	49	58	71	85	101	121	51492	4423	1	100
	51255	미카르_벨트_섀도우	449	6066	4	4466	1	4525	1	0	0	0	0	9	4403	3	100	21	25	30	36	43	53	63	75	90	51493	4423	1	100
	51256	미카르_셔츠_섀도우	450	6066	2	4467	1	4526	1	0	0	0	0	9	4403	3	100	14	17	20	24	29	35	41	49	59	51494	4423	1	100
	51375	듀나미스_갑옷_25등급아이템	451	6066	22	4460	1	4519	1	0	0	0	0	9	4403	3	100	70	84	100	121	144	175	210	249	301	51495	4423	1	100
	51376	듀나미스_프로텍터_25등급아이템	452	6066	6	4461	1	4520	1	0	0	0	0	9	4403	3	100	56	67	80	97	116	140	168	200	241	51496	4423	1	100
	51377	듀나미스_헬멧_25등급아이템	453	6066	14	4462	1	4521	1	0	0	0	0	9	4403	3	100	49	59	71	85	102	123	148	175	212	51497	4423	1	100
	51378	듀나미스_바지_25등급아이템	454	6066	18	4463	1	4522	1	0	0	0	0	9	4403	3	100	42	50	60	73	87	105	126	150	181	51498	4423	1	100
	51379	듀나미스_부츠_25등급아이템	455	6066	10	4464	1	4523	1	0	0	0	0	9	4403	3	100	35	42	50	61	73	88	105	125	151	51499	4423	1	100
	51380	듀나미스_장갑_25등급아이템	456	6066	10	4465	1	4524	1	0	0	0	0	9	4403	3	100	28	34	40	49	58	71	85	101	121	51500	4423	1	100
	51381	듀나미스_벨트_25등급아이템	457	6066	4	4466	1	4525	1	0	0	0	0	9	4403	3	100	21	25	30	36	43	53	63	75	90	51501	4423	1	100
	51382	듀나미스_셔츠_25등급아이템	458	6066	2	4467	1	4526	1	0	0	0	0	9	4403	3	100	14	17	20	24	29	35	41	49	59	51502	4423	1	100
	51671	바커스_갑옷_25등급아이템	459	6066	22	4460	1	4519	1	0	0	0	0	9	4403	3	100	70	84	100	121	144	175	210	249	301	51679	4423	1	100
	51672	바커스_프로텍터_25등급아이템	460	6066	6	4461	1	4520	1	0	0	0	0	9	4403	3	100	56	67	80	97	116	140	168	200	241	51680	4423	1	100
	51673	바커스_헬멧_25등급아이템	461	6066	14	4462	1	4521	1	0	0	0	0	9	4403	3	100	49	59	71	85	102	123	148	175	212	51681	4423	1	100
	51674	바커스_바지_25등급아이템	462	6066	18	4463	1	4522	1	0	0	0	0	9	4403	3	100	42	50	60	73	87	105	126	150	181	51682	4423	1	100
	51675	바커스_부츠_25등급아이템	463	6066	10	4464	1	4523	1	0	0	0	0	9	4403	3	100	35	42	50	61	73	88	105	125	151	51683	4423	1	100
	51676	바커스_장갑_25등급아이템	464	6066	10	4465	1	4524	1	0	0	0	0	9	4403	3	100	28	34	40	49	58	71	85	101	121	51684	4423	1	100
	51677	바커스_벨트_25등급아이템	465	6066	4	4466	1	4525	1	0	0	0	0	9	4403	3	100	21	25	30	36	43	53	63	75	90	51685	4423	1	100
	51678	바커스_셔츠_25등급아이템	466	6066	2	4467	1	4526	1	0	0	0	0	9	4403	3	100	14	17	20	24	29	35	41	49	59	51686	4423	1	100
	57025	이르칼라_갑옷_25등급아이템	467	6066	22	4460	1	4519	1	0	0	0	0	9	4403	3	100	70	84	100	121	144	175	210	249	301	57033	4423	1	100
	57026	이르칼라_프로텍터_25등급아이템	468	6066	6	4461	1	4520	1	0	0	0	0	9	4403	3	100	56	67	80	97	116	140	168	200	241	57034	4423	1	100
	57027	이르칼라_헬멧_25등급아이템	469	6066	14	4462	1	4521	1	0	0	0	0	9	4403	3	100	49	59	71	85	102	123	148	175	212	57035	4423	1	100
	57028	이르칼라_바지_25등급아이템	470	6066	18	4463	1	4522	1	0	0	0	0	9	4403	3	100	42	50	60	73	87	105	126	150	181	57036	4423	1	100
	57029	이르칼라_부츠_25등급아이템	471	6066	10	4464	1	4523	1	0	0	0	0	9	4403	3	100	35	42	50	61	73	88	105	125	151	57037	4423	1	100
	57030	이르칼라_장갑_25등급아이템	472	6066	10	4465	1	4524	1	0	0	0	0	9	4403	3	100	28	34	40	49	58	71	85	101	121	57038	4423	1	100
	57031	이르칼라_벨트_25등급아이템	473	6066	4	4466	1	4525	1	0	0	0	0	9	4403	3	100	21	25	30	36	43	53	63	75	90	57039	4423	1	100
	57032	이르칼라_셔츠_25등급아이템	474	6066	2	4467	1	4526	1	0	0	0	0	9	4403	3	100	14	17	20	24	29	35	41	49	59	57040	4423	1	100
//	엘리트2.5차																													
	51455	피로물든_트론즈_갑옷_26등급아이템	475	6066	44	4468	1	4527	1	0	0	0	0	9	4403	4	100	77	93	111	134	159	193	231	275	332	51503	4424	1	100
	51456	피로물든_트론즈_프로텍터_26등급아이템	476	6066	12	4469	1	4528	1	0	0	0	0	9	4403	4	100	62	74	89	107	128	155	185	220	266	51504	4424	1	100
	51457	피로물든_트론즈_헬멧_26등급아이템	477	6066	28	4470	1	4529	1	0	0	0	0	9	4403	4	100	54	65	77	94	112	135	162	193	232	51505	4424	1	100
	51458	피로물든_트론즈_바지_26등급아이템	478	6066	36	4471	1	4530	1	0	0	0	0	9	4403	4	100	46	55	66	80	95	116	139	165	199	51506	4424	1	100
	51459	피로물든_트론즈_부츠_26등급아이템	479	6066	20	4472	1	4531	1	0	0	0	0	9	4403	4	100	39	46	55	67	80	97	116	138	166	51507	4424	1	100
	51460	피로물든_트론즈_장갑_26등급아이템	480	6066	20	4473	1	4532	1	0	0	0	0	9	4403	4	100	31	37	44	53	63	77	92	109	132	51508	4424	1	100
	51461	피로물든_트론즈_벨트_26등급아이템	481	6066	8	4474	1	4533	1	0	0	0	0	9	4403	4	100	23	28	33	40	48	58	69	82	99	51509	4424	1	100
	51462	피로물든_트론즈_셔츠_26등급아이템	482	6066	4	4475	1	4534	1	0	0	0	0	9	4403	4	100	16	19	22	27	32	39	47	56	67	51510	4424	1	100
	51463	피로물든_니슬로크_갑옷_26등급아이템	483	6066	44	4468	1	4527	1	0	0	0	0	9	4403	4	100	77	93	111	134	159	193	231	275	332	51511	4424	1	100
	51464	피로물든_니슬로크_프로텍터_26등급아이템	484	6066	12	4469	1	4528	1	0	0	0	0	9	4403	4	100	62	74	89	107	128	155	185	220	266	51512	4424	1	100
	51465	피로물든_니슬로크_헬멧_26등급아이템	485	6066	28	4470	1	4529	1	0	0	0	0	9	4403	4	100	54	65	77	94	112	135	162	193	232	51513	4424	1	100
	51466	피로물든_니슬로크_바지_26등급아이템	486	6066	36	4471	1	4530	1	0	0	0	0	9	4403	4	100	46	55	66	80	95	116	139	165	199	51514	4424	1	100
	51467	피로물든_니슬로크_부츠_26등급아이템	487	6066	20	4472	1	4531	1	0	0	0	0	9	4403	4	100	39	46	55	67	80	97	116	138	166	51515	4424	1	100
	51468	피로물든_니슬로크_장갑_26등급아이템	488	6066	20	4473	1	4532	1	0	0	0	0	9	4403	4	100	31	37	44	53	63	77	92	109	132	51516	4424	1	100
	51469	피로물든_니슬로크_벨트_26등급아이템	489	6066	8	4474	1	4533	1	0	0	0	0	9	4403	4	100	23	28	33	40	48	58	69	82	99	51517	4424	1	100
	51470	피로물든_니슬로크_셔츠_26등급아이템	490	6066	4	4475	1	4534	1	0	0	0	0	9	4403	4	100	16	19	22	27	32	39	47	56	67	51518	4424	1	100
	51471	피로물든_앙게레스_갑옷_26등급아이템	491	6066	44	4468	1	4527	1	0	0	0	0	9	4403	4	100	77	93	111	134	159	193	231	275	332	51519	4424	1	100
	51472	피로물든_앙게레스_프로텍터_26등급아이템	492	6066	12	4469	1	4528	1	0	0	0	0	9	4403	4	100	62	74	89	107	128	155	185	220	266	51520	4424	1	100
	51473	피로물든_앙게레스_헬멧_26등급아이템	493	6066	28	4470	1	4529	1	0	0	0	0	9	4403	4	100	54	65	77	94	112	135	162	193	232	51521	4424	1	100
	51474	피로물든_앙게레스_바지_26등급아이템	494	6066	36	4471	1	4530	1	0	0	0	0	9	4403	4	100	46	55	66	80	95	116	139	165	199	51522	4424	1	100
	51475	피로물든_앙게레스_부츠_26등급아이템	495	6066	20	4472	1	4531	1	0	0	0	0	9	4403	4	100	39	46	55	67	80	97	116	138	166	51523	4424	1	100
	51476	피로물든_앙게레스_장갑_26등급아이템	496	6066	20	4473	1	4532	1	0	0	0	0	9	4403	4	100	31	37	44	53	63	77	92	109	132	51524	4424	1	100
	51477	피로물든_앙게레스_벨트_26등급아이템	497	6066	8	4474	1	4533	1	0	0	0	0	9	4403	4	100	23	28	33	40	48	58	69	82	99	51525	4424	1	100
	51478	피로물든_앙게레스_셔츠_26등급아이템	498	6066	4	4475	1	4534	1	0	0	0	0	9	4403	4	100	16	19	22	27	32	39	47	56	67	51526	4424	1	100
	51479	피로물든_아시리아_갑옷_26등급아이템	499	6066	44	4468	1	4527	1	0	0	0	0	9	4403	4	100	77	93	111	134	159	193	231	275	332	51527	4424	1	100
	51480	피로물든_아시리아_프로텍터_26등급아이템	500	6066	12	4469	1	4528	1	0	0	0	0	9	4403	4	100	62	74	89	107	128	155	185	220	266	51528	4424	1	100
	51481	피로물든_아시리아_헬멧_26등급아이템	501	6066	28	4470	1	4529	1	0	0	0	0	9	4403	4	100	54	65	77	94	112	135	162	193	232	51529	4424	1	100
	51482	피로물든_아시리아_바지_26등급아이템	502	6066	36	4471	1	4530	1	0	0	0	0	9	4403	4	100	46	55	66	80	95	116	139	165	199	51530	4424	1	100
	51483	피로물든_아시리아_부츠_26등급아이템	503	6066	20	4472	1	4531	1	0	0	0	0	9	4403	4	100	39	46	55	67	80	97	116	138	166	51531	4424	1	100
	51484	피로물든_아시리아_장갑_26등급아이템	504	6066	20	4473	1	4532	1	0	0	0	0	9	4403	4	100	31	37	44	53	63	77	92	109	132	51532	4424	1	100
	51485	피로물든_아시리아_벨트_26등급아이템	505	6066	8	4474	1	4533	1	0	0	0	0	9	4403	4	100	23	28	33	40	48	58	69	82	99	51533	4424	1	100
	51486	피로물든_아시리아_셔츠_26등급아이템	506	6066	4	4475	1	4534	1	0	0	0	0	9	4403	4	100	16	19	22	27	32	39	47	56	67	51534	4424	1	100
	51487	피로물든_미카르_갑옷_26등급아이템	507	6066	44	4468	1	4527	1	0	0	0	0	9	4403	4	100	77	93	111	134	159	193	231	275	332	51535	4424	1	100
	51488	피로물든_미카르_프로텍터_26등급아이템	508	6066	12	4469	1	4528	1	0	0	0	0	9	4403	4	100	62	74	89	107	128	155	185	220	266	51536	4424	1	100
	51489	피로물든_미카르_헬멧_26등급아이템	509	6066	28	4470	1	4529	1	0	0	0	0	9	4403	4	100	54	65	77	94	112	135	162	193	232	51537	4424	1	100
	51490	피로물든_미카르_바지_26등급아이템	510	6066	36	4471	1	4530	1	0	0	0	0	9	4403	4	100	46	55	66	80	95	116	139	165	199	51538	4424	1	100
	51491	피로물든_미카르_부츠_26등급아이템	511	6066	20	4472	1	4531	1	0	0	0	0	9	4403	4	100	39	46	55	67	80	97	116	138	166	51539	4424	1	100
	51492	피로물든_미카르_장갑_26등급아이템	512	6066	20	4473	1	4532	1	0	0	0	0	9	4403	4	100	31	37	44	53	63	77	92	109	132	51540	4424	1	100
	51493	피로물든_미카르_벨트_26등급아이템	513	6066	8	4474	1	4533	1	0	0	0	0	9	4403	4	100	23	28	33	40	48	58	69	82	99	51541	4424	1	100
	51494	피로물든_미카르_셔츠_26등급아이템	514	6066	4	4475	1	4534	1	0	0	0	0	9	4403	4	100	16	19	22	27	32	39	47	56	67	51542	4424	1	100
	51495	피로물든_듀나미스_갑옷_26등급아이템	515	6066	44	4468	1	4527	1	0	0	0	0	9	4403	4	100	77	93	111	134	159	193	231	275	332	51543	4424	1	100
	51496	피로물든_듀나미스_프로텍터_26등급아이템	516	6066	12	4469	1	4528	1	0	0	0	0	9	4403	4	100	62	74	89	107	128	155	185	220	266	51544	4424	1	100
	51497	피로물든_듀나미스_헬멧_26등급아이템	517	6066	28	4470	1	4529	1	0	0	0	0	9	4403	4	100	54	65	77	94	112	135	162	193	232	51545	4424	1	100
	51498	피로물든_듀나미스_바지_26등급아이템	518	6066	36	4471	1	4530	1	0	0	0	0	9	4403	4	100	46	55	66	80	95	116	139	165	199	51546	4424	1	100
	51499	피로물든_듀나미스_부츠_26등급아이템	519	6066	20	4472	1	4531	1	0	0	0	0	9	4403	4	100	39	46	55	67	80	97	116	138	166	51547	4424	1	100
	51500	피로물든_듀나미스_장갑_26등급아이템	520	6066	20	4473	1	4532	1	0	0	0	0	9	4403	4	100	31	37	44	53	63	77	92	109	132	51548	4424	1	100
	51501	피로물든_듀나미스_벨트_26등급아이템	521	6066	8	4474	1	4533	1	0	0	0	0	9	4403	4	100	23	28	33	40	48	58	69	82	99	51549	4424	1	100
	51502	피로물든_듀나미스_셔츠_26등급아이템	522	6066	4	4475	1	4534	1	0	0	0	0	9	4403	4	100	16	19	22	27	32	39	47	56	67	51550	4424	1	100
	51679	피로물든_바커스_갑옷_26등급아이템	523	6066	44	4468	1	4527	1	0	0	0	0	9	4403	4	100	77	93	111	134	159	193	231	275	332	51687	4424	1	100
	51680	피로물든_바커스_프로텍터_26등급아이템	524	6066	12	4469	1	4528	1	0	0	0	0	9	4403	4	100	62	74	89	107	128	155	185	220	266	51688	4424	1	100
	51681	피로물든_바커스_헬멧_26등급아이템	525	6066	28	4470	1	4529	1	0	0	0	0	9	4403	4	100	54	65	77	94	112	135	162	193	232	51689	4424	1	100
	51682	피로물든_바커스_바지_26등급아이템	526	6066	36	4471	1	4530	1	0	0	0	0	9	4403	4	100	46	55	66	80	95	116	139	165	199	51690	4424	1	100
	51683	피로물든_바커스_부츠_26등급아이템	527	6066	20	4472	1	4531	1	0	0	0	0	9	4403	4	100	39	46	55	67	80	97	116	138	166	51691	4424	1	100
	51684	피로물든_바커스_장갑_26등급아이템	528	6066	20	4473	1	4532	1	0	0	0	0	9	4403	4	100	31	37	44	53	63	77	92	109	132	51692	4424	1	100
	51685	피로물든_바커스_벨트_26등급아이템	529	6066	8	4474	1	4533	1	0	0	0	0	9	4403	4	100	23	28	33	40	48	58	69	82	99	51693	4424	1	100
	51686	피로물든_바커스_셔츠_26등급아이템	530	6066	4	4475	1	4534	1	0	0	0	0	9	4403	4	100	16	19	22	27	32	39	47	56	67	51694	4424	1	100
	57033	피로물든이르칼라_갑옷_26등급아이템	531	6066	44	4468	1	4527	1	0	0	0	0	9	4403	4	100	77	93	111	134	159	193	231	275	332	57041	4424	1	100
	57034	피로물든이르칼라_프로텍터_26등급아이템	532	6066	12	4469	1	4528	1	0	0	0	0	9	4403	4	100	62	74	89	107	128	155	185	220	266	57042	4424	1	100
	57035	피로물든이르칼라_헬멧_26등급아이템	533	6066	28	4470	1	4529	1	0	0	0	0	9	4403	4	100	54	65	77	94	112	135	162	193	232	57043	4424	1	100
	57036	피로물든이르칼라_바지_26등급아이템	534	6066	36	4471	1	4530	1	0	0	0	0	9	4403	4	100	46	55	66	80	95	116	139	165	199	57044	4424	1	100
	57037	피로물든이르칼라_부츠_26등급아이템	535	6066	20	4472	1	4531	1	0	0	0	0	9	4403	4	100	39	46	55	67	80	97	116	138	166	57045	4424	1	100
	57038	피로물든이르칼라_장갑_26등급아이템	536	6066	20	4473	1	4532	1	0	0	0	0	9	4403	4	100	31	37	44	53	63	77	92	109	132	57046	4424	1	100
	57039	피로물든이르칼라_벨트_26등급아이템	537	6066	8	4474	1	4533	1	0	0	0	0	9	4403	4	100	23	28	33	40	48	58	69	82	99	57047	4424	1	100
	57040	피로물든이르칼라_셔츠_26등급아이템	538	6066	4	4475	1	4534	1	0	0	0	0	9	4403	4	100	16	19	22	27	32	39	47	56	67	57048	4424	1	100
//	엘리트3차																													
	51503	토르_갑옷_27등급아이템	539	6105	22	4476	1	0	0	0	0	0	0	9	4403	5	100	84	101	121	146	174	211	253	301	362	51751	4425	1	100
	51504	토르_프로텍터_27등급아이템	540	6105	6	4477	1	0	0	0	0	0	0	9	4403	5	100	67	81	96	116	139	168	202	240	289	51752	4425	1	100
	51505	토르_헬멧_27등급아이템	541	6105	14	4478	1	0	0	0	0	0	0	9	4403	5	100	59	71	84	102	122	147	176	210	253	51753	4425	1	100
	51506	토르_바지_27등급아이템	542	6105	18	4479	1	0	0	0	0	0	0	9	4403	5	100	50	60	72	87	104	126	151	180	217	51754	4425	1	100
	51507	토르_부츠_27등급아이템	543	6105	10	4480	1	0	0	0	0	0	0	9	4403	5	100	42	50	60	73	87	105	126	150	181	51755	4425	1	100
	51508	토르_장갑_27등급아이템	544	6105	10	4481	1	0	0	0	0	0	0	9	4403	5	100	34	40	48	58	69	84	101	120	144	51756	4425	1	100
	51509	토르_벨트_27등급아이템	545	6105	4	4482	1	0	0	0	0	0	0	9	4403	5	100	25	30	36	44	52	63	76	90	108	51757	4425	1	100
	51510	토르_셔츠_27등급아이템	546	6105	2	4483	1	0	0	0	0	0	0	9	4403	5	100	17	20	24	29	35	42	50	60	72	51758	4425	1	100
	51511	헤임달_갑옷_27등급아이템	547	6105	22	4476	1	0	0	0	0	0	0	9	4403	5	100	84	101	121	146	174	211	253	301	362	51759	4425	1	100
	51512	헤임달_프로텍터_27등급아이템	548	6105	6	4477	1	0	0	0	0	0	0	9	4403	5	100	67	81	96	116	139	168	202	240	289	51760	4425	1	100
	51513	헤임달_헬멧_27등급아이템	549	6105	14	4478	1	0	0	0	0	0	0	9	4403	5	100	59	71	84	102	122	147	176	210	253	51761	4425	1	100
	51514	헤임달_바지_27등급아이템	550	6105	18	4479	1	0	0	0	0	0	0	9	4403	5	100	50	60	72	87	104	126	151	180	217	51762	4425	1	100
	51515	헤임달_부츠_27등급아이템	551	6105	10	4480	1	0	0	0	0	0	0	9	4403	5	100	42	50	60	73	87	105	126	150	181	51763	4425	1	100
	51516	헤임달_장갑_27등급아이템	552	6105	10	4481	1	0	0	0	0	0	0	9	4403	5	100	34	40	48	58	69	84	101	120	144	51764	4425	1	100
	51517	헤임달_벨트_27등급아이템	553	6105	4	4482	1	0	0	0	0	0	0	9	4403	5	100	25	30	36	44	52	63	76	90	108	51765	4425	1	100
	51518	헤임달_셔츠_27등급아이템	554	6105	2	4483	1	0	0	0	0	0	0	9	4403	5	100	17	20	24	29	35	42	50	60	72	51766	4425	1	100
	51519	프레이야_갑옷_27등급아이템	555	6105	22	4476	1	0	0	0	0	0	0	9	4403	5	100	84	101	121	146	174	211	253	301	362	51775	4425	1	100
	51520	프레이야_프로텍터_27등급아이템	556	6105	6	4477	1	0	0	0	0	0	0	9	4403	5	100	67	81	96	116	139	168	202	240	289	51776	4425	1	100
	51521	프레이야_헬멧_27등급아이템	557	6105	14	4478	1	0	0	0	0	0	0	9	4403	5	100	59	71	84	102	122	147	176	210	253	51777	4425	1	100
	51522	프레이야_바지_27등급아이템	558	6105	18	4479	1	0	0	0	0	0	0	9	4403	5	100	50	60	72	87	104	126	151	180	217	51778	4425	1	100
	51523	프레이야_부츠_27등급아이템	559	6105	10	4480	1	0	0	0	0	0	0	9	4403	5	100	42	50	60	73	87	105	126	150	181	51779	4425	1	100
	51524	프레이야_장갑_27등급아이템	560	6105	10	4481	1	0	0	0	0	0	0	9	4403	5	100	34	40	48	58	69	84	101	120	144	51780	4425	1	100
	51525	프레이야_벨트_27등급아이템	561	6105	4	4482	1	0	0	0	0	0	0	9	4403	5	100	25	30	36	44	52	63	76	90	108	51781	4425	1	100
	51526	프레이야_셔츠_27등급아이템	562	6105	2	4483	1	0	0	0	0	0	0	9	4403	5	100	17	20	24	29	35	42	50	60	72	51782	4425	1	100
	51527	스카디_갑옷_27등급아이템	563	6105	22	4476	1	0	0	0	0	0	0	9	4403	5	100	84	101	121	146	174	211	253	301	362	51767	4425	1	100
	51528	스카디_프로텍터_27등급아이템	564	6105	6	4477	1	0	0	0	0	0	0	9	4403	5	100	67	81	96	116	139	168	202	240	289	51768	4425	1	100
	51529	스카디_헬멧_27등급아이템	565	6105	14	4478	1	0	0	0	0	0	0	9	4403	5	100	59	71	84	102	122	147	176	210	253	51769	4425	1	100
	51530	스카디_바지_27등급아이템	566	6105	18	4479	1	0	0	0	0	0	0	9	4403	5	100	50	60	72	87	104	126	151	180	217	51770	4425	1	100
	51531	스카디_부츠_27등급아이템	567	6105	10	4480	1	0	0	0	0	0	0	9	4403	5	100	42	50	60	73	87	105	126	150	181	51771	4425	1	100
	51532	스카디_장갑_27등급아이템	568	6105	10	4481	1	0	0	0	0	0	0	9	4403	5	100	34	40	48	58	69	84	101	120	144	51772	4425	1	100
	51533	스카디_벨트_27등급아이템	569	6105	4	4482	1	0	0	0	0	0	0	9	4403	5	100	25	30	36	44	52	63	76	90	108	51773	4425	1	100
	51534	스카디_셔츠_27등급아이템	570	6105	2	4483	1	0	0	0	0	0	0	9	4403	5	100	17	20	24	29	35	42	50	60	72	51774	4425	1	100
	51535	로키_갑옷_27등급아이템	571	6105	22	4476	1	0	0	0	0	0	0	9	4403	5	100	84	101	121	146	174	211	253	301	362	51783	4425	1	100
	51536	로키_프로텍터_27등급아이템	572	6105	6	4477	1	0	0	0	0	0	0	9	4403	5	100	67	81	96	116	139	168	202	240	289	51784	4425	1	100
	51537	로키_헬멧_27등급아이템	573	6105	14	4478	1	0	0	0	0	0	0	9	4403	5	100	59	71	84	102	122	147	176	210	253	51785	4425	1	100
	51538	로키_바지_27등급아이템	574	6105	18	4479	1	0	0	0	0	0	0	9	4403	5	100	50	60	72	87	104	126	151	180	217	51786	4425	1	100
	51539	로키_부츠_27등급아이템	575	6105	10	4480	1	0	0	0	0	0	0	9	4403	5	100	42	50	60	73	87	105	126	150	181	51787	4425	1	100
	51540	로키_장갑_27등급아이템	576	6105	10	4481	1	0	0	0	0	0	0	9	4403	5	100	34	40	48	58	69	84	101	120	144	51788	4425	1	100
	51541	로키_벨트_27등급아이템	577	6105	4	4482	1	0	0	0	0	0	0	9	4403	5	100	25	30	36	44	52	63	76	90	108	51789	4425	1	100
	51542	로키_셔츠_27등급아이템	578	6105	2	4483	1	0	0	0	0	0	0	9	4403	5	100	17	20	24	29	35	42	50	60	72	51790	4425	1	100
	51543	시프_갑옷_27등급아이템	579	6105	22	4476	1	0	0	0	0	0	0	9	4403	5	100	84	101	121	146	174	211	253	301	362	51791	4425	1	100
	51544	시프_프로텍터_27등급아이템	580	6105	6	4477	1	0	0	0	0	0	0	9	4403	5	100	67	81	96	116	139	168	202	240	289	51792	4425	1	100
	51545	시프_헬멧_27등급아이템	581	6105	14	4478	1	0	0	0	0	0	0	9	4403	5	100	59	71	84	102	122	147	176	210	253	51793	4425	1	100
	51546	시프_바지_27등급아이템	582	6105	18	4479	1	0	0	0	0	0	0	9	4403	5	100	50	60	72	87	104	126	151	180	217	51794	4425	1	100
	51547	시프_부츠_27등급아이템	583	6105	10	4480	1	0	0	0	0	0	0	9	4403	5	100	42	50	60	73	87	105	126	150	181	51795	4425	1	100
	51548	시프_장갑_27등급아이템	584	6105	10	4481	1	0	0	0	0	0	0	9	4403	5	100	34	40	48	58	69	84	101	120	144	51796	4425	1	100
	51549	시프_벨트_27등급아이템	585	6105	4	4482	1	0	0	0	0	0	0	9	4403	5	100	25	30	36	44	52	63	76	90	108	51797	4425	1	100
	51550	시프_셔츠_27등급아이템	586	6105	2	4483	1	0	0	0	0	0	0	9	4403	5	100	17	20	24	29	35	42	50	60	72	51798	4425	1	100
	51687	노르넨_갑옷_27등급아이템	587	6105	22	4476	1	0	0	0	0	0	0	9	4403	5	100	84	101	121	146	174	211	253	301	362	51799	4425	1	100
	51688	노르넨_프로텍터_27등급아이템	588	6105	6	4477	1	0	0	0	0	0	0	9	4403	5	100	67	81	96	116	139	168	202	240	289	51800	4425	1	100
	51689	노르넨_헬멧_27등급아이템	589	6105	14	4478	1	0	0	0	0	0	0	9	4403	5	100	59	71	84	102	122	147	176	210	253	51801	4425	1	100
	51690	노르넨_바지_27등급아이템	590	6105	18	4479	1	0	0	0	0	0	0	9	4403	5	100	50	60	72	87	104	126	151	180	217	51802	4425	1	100
	51691	노르넨_부츠_27등급아이템	591	6105	10	4480	1	0	0	0	0	0	0	9	4403	5	100	42	50	60	73	87	105	126	150	181	51803	4425	1	100
	51692	노르넨_장갑_27등급아이템	592	6105	10	4481	1	0	0	0	0	0	0	9	4403	5	100	34	40	48	58	69	84	101	120	144	51804	4425	1	100
	51693	노르넨_벨트_27등급아이템	593	6105	4	4482	1	0	0	0	0	0	0	9	4403	5	100	25	30	36	44	52	63	76	90	108	51805	4425	1	100
	51694	노르넨_셔츠_27등급아이템	594	6105	2	4483	1	0	0	0	0	0	0	9	4403	5	100	17	20	24	29	35	42	50	60	72	51806	4425	1	100
	57041	모리유_갑옷_27등급아이템	595	6105	22	4476	1	0	0	0	0	0	0	9	4403	5	100	84	101	121	146	174	211	253	301	362	51807	4425	1	100
	57042	모리유_프로텍터_27등급아이템	596	6105	6	4477	1	0	0	0	0	0	0	9	4403	5	100	67	81	96	116	139	168	202	240	289	51808	4425	1	100
	57043	모리유_헬멧_27등급아이템	597	6105	14	4478	1	0	0	0	0	0	0	9	4403	5	100	59	71	84	102	122	147	176	210	253	51809	4425	1	100
	57044	모리유_바지_27등급아이템	598	6105	18	4479	1	0	0	0	0	0	0	9	4403	5	100	50	60	72	87	104	126	151	180	217	51810	4425	1	100
	57045	모리유_부츠_27등급아이템	599	6105	10	4480	1	0	0	0	0	0	0	9	4403	5	100	42	50	60	73	87	105	126	150	181	51811	4425	1	100
	57046	모리유_장갑_27등급아이템	600	6105	10	4481	1	0	0	0	0	0	0	9	4403	5	100	34	40	48	58	69	84	101	120	144	51812	4425	1	100
